textid	target	model	tokenizer	predicted	prob
126	neutral	../models/sym_base	../models/sym_base	neutral	0.9993036389350891
133	neutral	../models/sym_base	../models/sym_base	neutral	0.9992710947990417
134	entailment	../models/sym_base	../models/sym_base	neutral	0.9992108941078186
137	neutral	../models/sym_base	../models/sym_base	neutral	0.9990988969802856
138	entailment	../models/sym_base	../models/sym_base	neutral	0.9993172287940979
151	neutral	../models/sym_base	../models/sym_base	neutral	0.9989156723022461
152	entailment	../models/sym_base	../models/sym_base	neutral	0.998914361000061
169	neutral	../models/sym_base	../models/sym_base	neutral	0.9994613528251648
170	entailment	../models/sym_base	../models/sym_base	neutral	0.9994840621948242
183	entailment	../models/sym_base	../models/sym_base	neutral	0.9248614311218262
184	neutral	../models/sym_base	../models/sym_base	neutral	0.9312615990638733
185	entailment	../models/sym_base	../models/sym_base	neutral	0.98348468542099
186	neutral	../models/sym_base	../models/sym_base	neutral	0.9409224987030029
193	entailment	../models/sym_base	../models/sym_base	neutral	0.9994018077850342
194	neutral	../models/sym_base	../models/sym_base	neutral	0.998613178730011
211	entailment	../models/sym_base	../models/sym_base	neutral	0.6355529427528381
212	neutral	../models/sym_base	../models/sym_base	neutral	0.5782418847084045
213	entailment	../models/sym_base	../models/sym_base	neutral	0.9976922273635864
214	neutral	../models/sym_base	../models/sym_base	neutral	0.9965887069702148
219	neutral	../models/sym_base	../models/sym_base	neutral	0.9995523691177368
220	entailment	../models/sym_base	../models/sym_base	neutral	0.9996309876441956
225	neutral	../models/sym_base	../models/sym_base	neutral	0.9995237588882446
226	entailment	../models/sym_base	../models/sym_base	neutral	0.9995936751365662
231	neutral	../models/sym_base	../models/sym_base	neutral	0.9996142983436584
232	entailment	../models/sym_base	../models/sym_base	neutral	0.9996590614318848
235	neutral	../models/sym_base	../models/sym_base	neutral	0.9996607303619385
236	entailment	../models/sym_base	../models/sym_base	neutral	0.9995641708374023
281	neutral	../models/sym_base	../models/sym_base	neutral	0.9993902444839478
282	entailment	../models/sym_base	../models/sym_base	neutral	0.9996138215065002
301	neutral	../models/sym_base	../models/sym_base	neutral	0.9995858073234558
302	entailment	../models/sym_base	../models/sym_base	neutral	0.9996030926704407
305	neutral	../models/sym_base	../models/sym_base	neutral	0.9990856051445007
306	entailment	../models/sym_base	../models/sym_base	neutral	0.9993298649787903
321	neutral	../models/sym_base	../models/sym_base	neutral	0.9991791844367981
322	entailment	../models/sym_base	../models/sym_base	neutral	0.9993615746498108
365	neutral	../models/sym_base	../models/sym_base	neutral	0.9999295473098755
366	entailment	../models/sym_base	../models/sym_base	neutral	0.9999292492866516
373	neutral	../models/sym_base	../models/sym_base	neutral	0.8742052316665649
374	entailment	../models/sym_base	../models/sym_base	neutral	0.9383379817008972
375	neutral	../models/sym_base	../models/sym_base	neutral	0.9944450855255127
376	entailment	../models/sym_base	../models/sym_base	neutral	0.9720078110694885
385	neutral	../models/sym_base	../models/sym_base	neutral	0.7753541469573975
386	entailment	../models/sym_base	../models/sym_base	neutral	0.9698785543441772
429	neutral	../models/sym_base	../models/sym_base	neutral	0.9997585415840149
430	entailment	../models/sym_base	../models/sym_base	neutral	0.9997811913490295
433	neutral	../models/sym_base	../models/sym_base	neutral	0.9997852444648743
434	entailment	../models/sym_base	../models/sym_base	neutral	0.9998114705085754
439	neutral	../models/sym_base	../models/sym_base	neutral	0.9997324347496033
440	entailment	../models/sym_base	../models/sym_base	neutral	0.9997754693031311
459	neutral	../models/sym_base	../models/sym_base	neutral	0.9996757507324219
460	entailment	../models/sym_base	../models/sym_base	neutral	0.9997140169143677
467	neutral	../models/sym_base	../models/sym_base	neutral	0.9994763731956482
468	entailment	../models/sym_base	../models/sym_base	neutral	0.9995548725128174
485	neutral	../models/sym_base	../models/sym_base	neutral	0.9995610117912292
486	entailment	../models/sym_base	../models/sym_base	neutral	0.9996011257171631
489	neutral	../models/sym_base	../models/sym_base	neutral	0.9995841383934021
490	entailment	../models/sym_base	../models/sym_base	neutral	0.9996095895767212
493	neutral	../models/sym_base	../models/sym_base	neutral	0.9997859597206116
494	entailment	../models/sym_base	../models/sym_base	neutral	0.9997918605804443
495	neutral	../models/sym_base	../models/sym_base	neutral	0.9997848272323608
496	entailment	../models/sym_base	../models/sym_base	neutral	0.9998045563697815
521	neutral	../models/sym_base	../models/sym_base	neutral	0.999882698059082
522	entailment	../models/sym_base	../models/sym_base	neutral	0.9999176859855652
559	neutral	../models/sym_base	../models/sym_base	neutral	0.999869167804718
560	entailment	../models/sym_base	../models/sym_base	neutral	0.9999164342880249
563	neutral	../models/sym_base	../models/sym_base	neutral	0.9997639060020447
564	entailment	../models/sym_base	../models/sym_base	neutral	0.9998948574066162
579	neutral	../models/sym_base	../models/sym_base	neutral	0.9998568296432495
580	entailment	../models/sym_base	../models/sym_base	neutral	0.9999061822891235
583	neutral	../models/sym_base	../models/sym_base	neutral	0.9919946789741516
584	entailment	../models/sym_base	../models/sym_base	neutral	0.9973529577255249
623	neutral	../models/sym_base	../models/sym_base	neutral	0.9998993277549744
624	entailment	../models/sym_base	../models/sym_base	neutral	0.9998965859413147
625	neutral	../models/sym_base	../models/sym_base	neutral	0.9998894929885864
626	entailment	../models/sym_base	../models/sym_base	neutral	0.9998821020126343
631	neutral	../models/sym_base	../models/sym_base	neutral	0.9998944401741028
632	entailment	../models/sym_base	../models/sym_base	neutral	0.9998931288719177
637	neutral	../models/sym_base	../models/sym_base	neutral	0.9998918771743774
638	entailment	../models/sym_base	../models/sym_base	neutral	0.9998947978019714
657	neutral	../models/sym_base	../models/sym_base	neutral	0.9712139964103699
658	entailment	../models/sym_base	../models/sym_base	neutral	0.970625102519989
665	neutral	../models/sym_base	../models/sym_base	neutral	0.9400014281272888
666	entailment	../models/sym_base	../models/sym_base	neutral	0.9364955425262451
669	neutral	../models/sym_base	../models/sym_base	neutral	0.8989764451980591
670	entailment	../models/sym_base	../models/sym_base	neutral	0.9483267068862915
683	neutral	../models/sym_base	../models/sym_base	neutral	0.9513821601867676
684	entailment	../models/sym_base	../models/sym_base	neutral	0.9587127566337585
701	neutral	../models/sym_base	../models/sym_base	neutral	0.9999268054962158
702	entailment	../models/sym_base	../models/sym_base	neutral	0.9999289512634277
729	neutral	../models/sym_base	../models/sym_base	neutral	0.9876013398170471
730	entailment	../models/sym_base	../models/sym_base	neutral	0.9979590177536011
741	neutral	../models/sym_base	../models/sym_base	neutral	0.9892852902412415
742	entailment	../models/sym_base	../models/sym_base	neutral	0.99540114402771
745	neutral	../models/sym_base	../models/sym_base	neutral	0.9722785353660583
746	entailment	../models/sym_base	../models/sym_base	neutral	0.9978779554367065
753	neutral	../models/sym_base	../models/sym_base	neutral	0.9928296804428101
754	entailment	../models/sym_base	../models/sym_base	neutral	0.9985544085502625
781	neutral	../models/sym_base	../models/sym_base	neutral	0.9992218017578125
782	entailment	../models/sym_base	../models/sym_base	neutral	0.9992608428001404
795	neutral	../models/sym_base	../models/sym_base	neutral	0.9986091256141663
796	entailment	../models/sym_base	../models/sym_base	neutral	0.9988817572593689
801	neutral	../models/sym_base	../models/sym_base	neutral	0.9988046884536743
802	entailment	../models/sym_base	../models/sym_base	neutral	0.9992867708206177
803	neutral	../models/sym_base	../models/sym_base	neutral	0.9990909695625305
804	entailment	../models/sym_base	../models/sym_base	neutral	0.9991379976272583
811	neutral	../models/sym_base	../models/sym_base	neutral	0.9991497993469238
812	entailment	../models/sym_base	../models/sym_base	neutral	0.9990705847740173
817	neutral	../models/sym_base	../models/sym_base	neutral	0.9990586638450623
818	entailment	../models/sym_base	../models/sym_base	neutral	0.9990718960762024
861	neutral	../models/sym_base	../models/sym_base	neutral	0.9995311498641968
862	entailment	../models/sym_base	../models/sym_base	neutral	0.9994737505912781
875	neutral	../models/sym_base	../models/sym_base	neutral	0.9984294176101685
876	entailment	../models/sym_base	../models/sym_base	neutral	0.9989145994186401
889	neutral	../models/sym_base	../models/sym_base	neutral	0.9998444318771362
890	entailment	../models/sym_base	../models/sym_base	neutral	0.9998390674591064
903	neutral	../models/sym_base	../models/sym_base	neutral	0.9074434638023376
904	entailment	../models/sym_base	../models/sym_base	neutral	0.8900302648544312
907	neutral	../models/sym_base	../models/sym_base	neutral	0.9783152937889099
908	entailment	../models/sym_base	../models/sym_base	neutral	0.9865531921386719
911	neutral	../models/sym_base	../models/sym_base	neutral	0.9970242381095886
912	entailment	../models/sym_base	../models/sym_base	neutral	0.9975360035896301
915	neutral	../models/sym_base	../models/sym_base	neutral	0.9355117082595825
916	entailment	../models/sym_base	../models/sym_base	neutral	0.9772305488586426
935	neutral	../models/sym_base	../models/sym_base	entailment	0.7241671085357666
936	entailment	../models/sym_base	../models/sym_base	neutral	0.9849658012390137
961	neutral	../models/sym_base	../models/sym_base	neutral	0.9970578551292419
962	entailment	../models/sym_base	../models/sym_base	neutral	0.9989173412322998
973	neutral	../models/sym_base	../models/sym_base	neutral	0.9149646759033203
974	entailment	../models/sym_base	../models/sym_base	neutral	0.9959315657615662
991	neutral	../models/sym_base	../models/sym_base	neutral	0.9905220866203308
992	entailment	../models/sym_base	../models/sym_base	neutral	0.9983298182487488
1007	neutral	../models/sym_base	../models/sym_base	neutral	0.9973396062850952
1008	entailment	../models/sym_base	../models/sym_base	neutral	0.9991648197174072
1045	neutral	../models/sym_base	../models/sym_base	neutral	0.9992608428001404
1046	entailment	../models/sym_base	../models/sym_base	neutral	0.9994301199913025
1049	neutral	../models/sym_base	../models/sym_base	neutral	0.9992672801017761
1050	entailment	../models/sym_base	../models/sym_base	neutral	0.999440610408783
1055	neutral	../models/sym_base	../models/sym_base	neutral	0.9990670680999756
1056	entailment	../models/sym_base	../models/sym_base	neutral	0.9994221925735474
1057	neutral	../models/sym_base	../models/sym_base	neutral	0.9955957531929016
1058	entailment	../models/sym_base	../models/sym_base	neutral	0.9983276128768921
1061	neutral	../models/sym_base	../models/sym_base	neutral	0.9955527186393738
1062	entailment	../models/sym_base	../models/sym_base	neutral	0.9972466230392456
1075	neutral	../models/sym_base	../models/sym_base	neutral	0.9956375360488892
1076	entailment	../models/sym_base	../models/sym_base	neutral	0.9975171089172363
1085	neutral	../models/sym_base	../models/sym_base	neutral	0.999819815158844
1086	entailment	../models/sym_base	../models/sym_base	neutral	0.9998146891593933
1093	neutral	../models/sym_base	../models/sym_base	neutral	0.999683678150177
1094	entailment	../models/sym_base	../models/sym_base	neutral	0.9997900724411011
1095	neutral	../models/sym_base	../models/sym_base	neutral	0.9997166395187378
1096	entailment	../models/sym_base	../models/sym_base	neutral	0.9997501373291016
1097	neutral	../models/sym_base	../models/sym_base	neutral	0.9998037815093994
1098	entailment	../models/sym_base	../models/sym_base	neutral	0.9998157620429993
1105	neutral	../models/sym_base	../models/sym_base	neutral	0.9997005462646484
1106	entailment	../models/sym_base	../models/sym_base	neutral	0.9997817277908325
1115	neutral	../models/sym_base	../models/sym_base	neutral	0.9998180270195007
1116	entailment	../models/sym_base	../models/sym_base	neutral	0.9997863173484802
1125	neutral	../models/sym_base	../models/sym_base	neutral	0.999774158000946
1126	entailment	../models/sym_base	../models/sym_base	neutral	0.9998182654380798
1145	neutral	../models/sym_base	../models/sym_base	neutral	0.9996408224105835
1146	entailment	../models/sym_base	../models/sym_base	neutral	0.9997784495353699
1147	neutral	../models/sym_base	../models/sym_base	neutral	0.9996890425682068
1148	entailment	../models/sym_base	../models/sym_base	neutral	0.9997431635856628
1159	neutral	../models/sym_base	../models/sym_base	neutral	0.9997499585151672
1160	entailment	../models/sym_base	../models/sym_base	neutral	0.9997057318687439
1173	neutral	../models/sym_base	../models/sym_base	neutral	0.9997983574867249
1174	entailment	../models/sym_base	../models/sym_base	neutral	0.9997870326042175
1181	neutral	../models/sym_base	../models/sym_base	neutral	0.9982788562774658
1182	entailment	../models/sym_base	../models/sym_base	neutral	0.9995622038841248
1185	neutral	../models/sym_base	../models/sym_base	neutral	0.9997969269752502
1186	entailment	../models/sym_base	../models/sym_base	neutral	0.9997736811637878
1203	neutral	../models/sym_base	../models/sym_base	neutral	0.999924898147583
1204	entailment	../models/sym_base	../models/sym_base	neutral	0.9999297261238098
1221	neutral	../models/sym_base	../models/sym_base	neutral	0.9995821118354797
1222	entailment	../models/sym_base	../models/sym_base	neutral	0.9995502233505249
1313	neutral	../models/sym_base	../models/sym_base	neutral	0.9988405704498291
1314	entailment	../models/sym_base	../models/sym_base	neutral	0.9994209408760071
1323	neutral	../models/sym_base	../models/sym_base	neutral	0.9992571473121643
1324	entailment	../models/sym_base	../models/sym_base	neutral	0.9994876980781555
1325	neutral	../models/sym_base	../models/sym_base	neutral	0.9985857009887695
1326	entailment	../models/sym_base	../models/sym_base	neutral	0.9995056390762329
1327	neutral	../models/sym_base	../models/sym_base	neutral	0.9992897510528564
1328	entailment	../models/sym_base	../models/sym_base	neutral	0.9995249509811401
1331	neutral	../models/sym_base	../models/sym_base	neutral	0.9993915557861328
1332	entailment	../models/sym_base	../models/sym_base	neutral	0.9995294809341431
1333	neutral	../models/sym_base	../models/sym_base	neutral	0.9983077049255371
1334	entailment	../models/sym_base	../models/sym_base	neutral	0.999667763710022
1335	neutral	../models/sym_base	../models/sym_base	neutral	0.9995097517967224
1336	entailment	../models/sym_base	../models/sym_base	neutral	0.9996836185455322
1373	neutral	../models/sym_base	../models/sym_base	neutral	0.9996540546417236
1374	entailment	../models/sym_base	../models/sym_base	neutral	0.9997247457504272
1431	neutral	../models/sym_base	../models/sym_base	neutral	0.9993646740913391
1432	entailment	../models/sym_base	../models/sym_base	neutral	0.9994722008705139
1437	neutral	../models/sym_base	../models/sym_base	neutral	0.9992439150810242
1438	entailment	../models/sym_base	../models/sym_base	neutral	0.9993208646774292
1439	neutral	../models/sym_base	../models/sym_base	neutral	0.9991241097450256
1440	entailment	../models/sym_base	../models/sym_base	neutral	0.9994435906410217
1465	neutral	../models/sym_base	../models/sym_base	neutral	0.9968997240066528
1466	entailment	../models/sym_base	../models/sym_base	neutral	0.9979521632194519
1471	neutral	../models/sym_base	../models/sym_base	neutral	0.9988307952880859
1472	entailment	../models/sym_base	../models/sym_base	neutral	0.9993125200271606
3	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999701976776123
4	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999808073043823
29	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999704360961914
30	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999706745147705
31	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999740123748779
32	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999973475933075
45	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999802112579346
46	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999977707862854
47	neutral	../models/sym_nli	../models/sym_nli	neutral	0.999981164932251
48	entailment	../models/sym_nli	../models/sym_nli	neutral	0.99997878074646
75	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999849200248718
76	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999846816062927
87	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999810457229614
88	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999600648880005
111	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999119639396667
112	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999976396560669
125	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999600648880005
126	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9958080053329468
133	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9980950951576233
134	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9995570182800293
137	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9995705485343933
138	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999275803565979
151	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999580383300781
152	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9998703002929688
169	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999783039093018
170	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999721050262451
183	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9669507145881653
184	neutral	../models/sym_nli	../models/sym_nli	neutral	0.8187348246574402
185	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999275803565979
186	neutral	../models/sym_nli	../models/sym_nli	neutral	0.5786112546920776
193	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999538660049438
194	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999814629554749
211	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9298529624938965
212	neutral	../models/sym_nli	../models/sym_nli	neutral	0.669983446598053
213	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999833703041077
214	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999776482582092
219	neutral	../models/sym_nli	../models/sym_nli	neutral	0.8269198536872864
220	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999707937240601
225	neutral	../models/sym_nli	../models/sym_nli	neutral	0.999960720539093
226	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999724626541138
231	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999736547470093
232	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999849796295166
235	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999785423278809
236	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999710321426392
281	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999558925628662
282	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999817609786987
301	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999810457229614
302	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999803900718689
305	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999698996543884
306	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999785423278809
321	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9991641044616699
322	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999815225601196
365	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999780654907227
366	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999769926071167
373	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999597072601318
374	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999817609786987
375	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999819993972778
376	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999836683273315
385	neutral	../models/sym_nli	../models/sym_nli	neutral	0.999980092048645
386	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999846816062927
429	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999809265136719
430	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999688863754272
433	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999815225601196
434	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999654293060303
439	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999720454216003
440	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999976396560669
459	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999281764030457
460	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999772310256958
467	neutral	../models/sym_nli	../models/sym_nli	neutral	0.999902606010437
468	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999980628490448
485	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9358770251274109
486	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999082088470459
489	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9964199066162109
490	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999970555305481
493	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999822974205017
494	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999797344207764
495	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999774098396301
496	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999796152114868
521	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999592304229736
522	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999821186065674
559	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999731183052063
560	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999829530715942
563	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999660849571228
564	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999804496765137
579	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999814629554749
580	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999836683273315
583	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9988095760345459
584	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9996698498725891
623	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999844431877136
624	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999981164932251
625	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999833703041077
626	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999810457229614
631	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999836087226868
632	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999812841415405
637	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999846816062927
638	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999812841415405
657	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9992324709892273
658	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999575614929199
665	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999536871910095
666	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999688863754272
669	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9967710375785828
670	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999629259109497
683	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999821186065674
684	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999710321426392
701	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999802112579346
702	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999831914901733
729	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9991241097450256
730	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9995661377906799
741	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999725818634033
742	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999903678894043
745	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999797344207764
746	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999942421913147
753	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999526739120483
754	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9998385906219482
781	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9997153282165527
782	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999958872795105
795	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999600648880005
796	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999793767929077
801	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999774694442749
802	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999819993972778
803	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999768733978271
804	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999812841415405
811	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9985269904136658
812	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999662637710571
817	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999624490737915
818	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999798536300659
861	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999819993972778
862	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999804496765137
875	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9214264154434204
876	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999656081199646
889	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999797344207764
890	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999975323677063
903	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9998740553855896
904	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9998614192008972
907	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999744892120361
908	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999750256538391
911	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999756813049316
912	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999755024909973
915	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999536871910095
916	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999712705612183
935	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999675750732422
936	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999976396560669
961	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9975050687789917
962	entailment	../models/sym_nli	../models/sym_nli	entailment	0.9998902082443237
973	neutral	../models/sym_nli	../models/sym_nli	neutral	0.997774064540863
974	entailment	../models/sym_nli	../models/sym_nli	entailment	0.9999009966850281
991	neutral	../models/sym_nli	../models/sym_nli	neutral	0.7994508147239685
992	entailment	../models/sym_nli	../models/sym_nli	entailment	0.9999094009399414
1007	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9791449904441833
1008	entailment	../models/sym_nli	../models/sym_nli	entailment	0.9999305605888367
1045	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999828338623047
1046	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999682903289795
1049	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999814629554749
1050	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999693036079407
1055	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999844431877136
1056	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999736547470093
1057	neutral	../models/sym_nli	../models/sym_nli	neutral	0.999974250793457
1058	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999790787696838
1061	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9997291564941406
1062	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999698996543884
1075	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9986085295677185
1076	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999976634979248
1085	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999830722808838
1086	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999825358390808
1093	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9997316002845764
1094	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999734163284302
1095	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999017119407654
1096	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999656677246094
1097	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999710321426392
1098	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999658465385437
1105	neutral	../models/sym_nli	../models/sym_nli	neutral	0.999960720539093
1106	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999724626541138
1115	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999823570251465
1116	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999791383743286
1125	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9981929659843445
1126	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999714493751526
1145	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9996774792671204
1146	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999734163284302
1147	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9993222951889038
1148	entailment	../models/sym_nli	../models/sym_nli	neutral	0.999963104724884
1159	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999673366546631
1160	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999696016311646
1173	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9999818801879883
1174	entailment	../models/sym_nli	../models/sym_nli	neutral	0.9999750256538391
1181	neutral	../models/sym_nli	../models/sym_nli	neutral	0.9998313784599304
