textid	text	pair	weak	strong	label
2977	a casual shirt paired well with jeans for an informal outing.	a casual tank top paired well with jeans for an informal outing.	tank top	shirt	neutral
2978	a casual tank top paired well with jeans for an informal outing.	a casual shirt paired well with jeans for an informal outing.	tank top	shirt	entailment
2979	a casual shirt paired well with jeans for an informal outing.	a casual blouse paired well with jeans for an informal outing.	blouse	shirt	neutral
2980	a casual blouse paired well with jeans for an informal outing.	a casual shirt paired well with jeans for an informal outing.	blouse	shirt	entailment
2981	they embroidered each shirt with the organization's logo for volunteers.	they embroidered each t-shirt with the organization's logo for volunteers.	t-shirt	shirt	neutral
2982	they embroidered each t-shirt with the organization's logo for volunteers.	they embroidered each shirt with the organization's logo for volunteers.	t-shirt	shirt	entailment
2983	they embroidered each shirt with the organization's logo for volunteers.	they embroidered each polo with the organization's logo for volunteers.	polo	shirt	neutral
2984	they embroidered each polo with the organization's logo for volunteers.	they embroidered each shirt with the organization's logo for volunteers.	polo	shirt	entailment
2985	they embroidered each shirt with the organization's logo for volunteers.	they embroidered each dress shirt with the organization's logo for volunteers.	dress shirt	shirt	neutral
2986	they embroidered each dress shirt with the organization's logo for volunteers.	they embroidered each shirt with the organization's logo for volunteers.	dress shirt	shirt	entailment
2987	they embroidered each shirt with the organization's logo for volunteers.	they embroidered each tank top with the organization's logo for volunteers.	tank top	shirt	neutral
2988	they embroidered each tank top with the organization's logo for volunteers.	they embroidered each shirt with the organization's logo for volunteers.	tank top	shirt	entailment
2989	they embroidered each shirt with the organization's logo for volunteers.	they embroidered each blouse with the organization's logo for volunteers.	blouse	shirt	neutral
2990	they embroidered each blouse with the organization's logo for volunteers.	they embroidered each shirt with the organization's logo for volunteers.	blouse	shirt	entailment
2991	a pair of muddy shoes sat by the back door after the rainstorm.	a pair of muddy sneakers sat by the back door after the rainstorm.	sneaker	shoe	neutral
2992	a pair of muddy sneakers sat by the back door after the rainstorm.	a pair of muddy shoes sat by the back door after the rainstorm.	sneaker	shoe	entailment
2993	a pair of muddy shoes sat by the back door after the rainstorm.	a pair of muddy boots sat by the back door after the rainstorm.	boot	shoe	neutral
2994	a pair of muddy boots sat by the back door after the rainstorm.	a pair of muddy shoes sat by the back door after the rainstorm.	boot	shoe	entailment
2995	a pair of muddy shoes sat by the back door after the rainstorm.	a pair of muddy sandals sat by the back door after the rainstorm.	sandal	shoe	neutral
2996	a pair of muddy sandals sat by the back door after the rainstorm.	a pair of muddy shoes sat by the back door after the rainstorm.	sandal	shoe	entailment
2997	a pair of muddy shoes sat by the back door after the rainstorm.	a pair of muddy loafers sat by the back door after the rainstorm.	loafer	shoe	neutral
2998	a pair of muddy loafers sat by the back door after the rainstorm.	a pair of muddy shoes sat by the back door after the rainstorm.	loafer	shoe	entailment
2999	a pair of muddy shoes sat by the back door after the rainstorm.	a pair of muddy heels sat by the back door after the rainstorm.	heel	shoe	neutral
3000	a pair of muddy heels sat by the back door after the rainstorm.	a pair of muddy shoes sat by the back door after the rainstorm.	heel	shoe	entailment
3001	she polished her favorite shoes before the evening reception.	she polished her favorite sneakers before the evening reception.	sneaker	shoe	neutral
3002	she polished her favorite sneakers before the evening reception.	she polished her favorite shoes before the evening reception.	sneaker	shoe	entailment
3003	she polished her favorite shoes before the evening reception.	she polished her favorite boots before the evening reception.	boot	shoe	neutral
3004	she polished her favorite boots before the evening reception.	she polished her favorite shoes before the evening reception.	boot	shoe	entailment
3005	she polished her favorite shoes before the evening reception.	she polished her favorite sandals before the evening reception.	sandal	shoe	neutral
3006	she polished her favorite sandals before the evening reception.	she polished her favorite shoes before the evening reception.	sandal	shoe	entailment
3007	she polished her favorite shoes before the evening reception.	she polished her favorite loafers before the evening reception.	loafer	shoe	neutral
3008	she polished her favorite loafers before the evening reception.	she polished her favorite shoes before the evening reception.	loafer	shoe	entailment
3009	she polished her favorite shoes before the evening reception.	she polished her favorite heels before the evening reception.	heel	shoe	neutral
3010	she polished her favorite heels before the evening reception.	she polished her favorite shoes before the evening reception.	heel	shoe	entailment
3011	the lost shoe lay beside the playground bench where the child had been playing.	the lost sneaker lay beside the playground bench where the child had been playing.	sneaker	shoe	neutral
3012	the lost sneaker lay beside the playground bench where the child had been playing.	the lost shoe lay beside the playground bench where the child had been playing.	sneaker	shoe	entailment
3013	the lost shoe lay beside the playground bench where the child had been playing.	the lost boot lay beside the playground bench where the child had been playing.	boot	shoe	neutral
3014	the lost boot lay beside the playground bench where the child had been playing.	the lost shoe lay beside the playground bench where the child had been playing.	boot	shoe	entailment
3015	the lost shoe lay beside the playground bench where the child had been playing.	the lost sandal lay beside the playground bench where the child had been playing.	sandal	shoe	neutral
3016	the lost sandal lay beside the playground bench where the child had been playing.	the lost shoe lay beside the playground bench where the child had been playing.	sandal	shoe	entailment
3017	the lost shoe lay beside the playground bench where the child had been playing.	the lost loafer lay beside the playground bench where the child had been playing.	loafer	shoe	neutral
3018	the lost loafer lay beside the playground bench where the child had been playing.	the lost shoe lay beside the playground bench where the child had been playing.	loafer	shoe	entailment
3019	the lost shoe lay beside the playground bench where the child had been playing.	the lost heel lay beside the playground bench where the child had been playing.	heel	shoe	neutral
3020	the lost heel lay beside the playground bench where the child had been playing.	the lost shoe lay beside the playground bench where the child had been playing.	heel	shoe	entailment
3021	a new pair of running shoes improved his times during practice.	a new pair of running sneakers improved his times during practice.	sneaker	shoe	neutral
3022	a new pair of running sneakers improved his times during practice.	a new pair of running shoes improved his times during practice.	sneaker	shoe	entailment
3023	a new pair of running shoes improved his times during practice.	a new pair of running boots improved his times during practice.	boot	shoe	neutral
3024	a new pair of running boots improved his times during practice.	a new pair of running shoes improved his times during practice.	boot	shoe	entailment
3025	a new pair of running shoes improved his times during practice.	a new pair of running sandals improved his times during practice.	sandal	shoe	neutral
3026	a new pair of running sandals improved his times during practice.	a new pair of running shoes improved his times during practice.	sandal	shoe	entailment
3027	a new pair of running shoes improved his times during practice.	a new pair of running loafers improved his times during practice.	loafer	shoe	neutral
3028	a new pair of running loafers improved his times during practice.	a new pair of running shoes improved his times during practice.	loafer	shoe	entailment
3029	a new pair of running shoes improved his times during practice.	a new pair of running heels improved his times during practice.	heel	shoe	neutral
3030	a new pair of running heels improved his times during practice.	a new pair of running shoes improved his times during practice.	heel	shoe	entailment
3031	they donated gently worn shoes to the community outreach program.	they donated gently worn sneakers to the community outreach program.	sneaker	shoe	neutral
3032	they donated gently worn sneakers to the community outreach program.	they donated gently worn shoes to the community outreach program.	sneaker	shoe	entailment
3033	they donated gently worn shoes to the community outreach program.	they donated gently worn boots to the community outreach program.	boot	shoe	neutral
3034	they donated gently worn boots to the community outreach program.	they donated gently worn shoes to the community outreach program.	boot	shoe	entailment
3035	they donated gently worn shoes to the community outreach program.	they donated gently worn sandals to the community outreach program.	sandal	shoe	neutral
3036	they donated gently worn sandals to the community outreach program.	they donated gently worn shoes to the community outreach program.	sandal	shoe	entailment
3037	they donated gently worn shoes to the community outreach program.	they donated gently worn loafers to the community outreach program.	loafer	shoe	neutral
3038	they donated gently worn loafers to the community outreach program.	they donated gently worn shoes to the community outreach program.	loafer	shoe	entailment
3039	they donated gently worn shoes to the community outreach program.	they donated gently worn heels to the community outreach program.	heel	shoe	neutral
3040	they donated gently worn heels to the community outreach program.	they donated gently worn shoes to the community outreach program.	heel	shoe	entailment
3041	a leather shoe required conditioning to prevent cracking in winter.	a leather sneaker required conditioning to prevent cracking in winter.	sneaker	shoe	neutral
3042	a leather sneaker required conditioning to prevent cracking in winter.	a leather shoe required conditioning to prevent cracking in winter.	sneaker	shoe	entailment
3043	a leather shoe required conditioning to prevent cracking in winter.	a leather boot required conditioning to prevent cracking in winter.	boot	shoe	neutral
3044	a leather boot required conditioning to prevent cracking in winter.	a leather shoe required conditioning to prevent cracking in winter.	boot	shoe	entailment
3045	a leather shoe required conditioning to prevent cracking in winter.	a leather sandal required conditioning to prevent cracking in winter.	sandal	shoe	neutral
3046	a leather sandal required conditioning to prevent cracking in winter.	a leather shoe required conditioning to prevent cracking in winter.	sandal	shoe	entailment
3047	a leather shoe required conditioning to prevent cracking in winter.	a leather loafer required conditioning to prevent cracking in winter.	loafer	shoe	neutral
3048	a leather loafer required conditioning to prevent cracking in winter.	a leather shoe required conditioning to prevent cracking in winter.	loafer	shoe	entailment
3049	a leather shoe required conditioning to prevent cracking in winter.	a leather heel required conditioning to prevent cracking in winter.	heel	shoe	neutral
3050	a leather heel required conditioning to prevent cracking in winter.	a leather shoe required conditioning to prevent cracking in winter.	heel	shoe	entailment
3051	she bought shoes that matched the color of her dress for the party.	she bought sneakers that matched the color of her dress for the party.	sneaker	shoe	neutral
3052	she bought sneakers that matched the color of her dress for the party.	she bought shoes that matched the color of her dress for the party.	sneaker	shoe	entailment
3053	she bought shoes that matched the color of her dress for the party.	she bought boots that matched the color of her dress for the party.	boot	shoe	neutral
3054	she bought boots that matched the color of her dress for the party.	she bought shoes that matched the color of her dress for the party.	boot	shoe	entailment
3055	she bought shoes that matched the color of her dress for the party.	she bought sandals that matched the color of her dress for the party.	sandal	shoe	neutral
3056	she bought sandals that matched the color of her dress for the party.	she bought shoes that matched the color of her dress for the party.	sandal	shoe	entailment
3057	she bought shoes that matched the color of her dress for the party.	she bought loafers that matched the color of her dress for the party.	loafer	shoe	neutral
3058	she bought loafers that matched the color of her dress for the party.	she bought shoes that matched the color of her dress for the party.	loafer	shoe	entailment
3059	she bought shoes that matched the color of her dress for the party.	she bought heels that matched the color of her dress for the party.	heel	shoe	neutral
3060	she bought heels that matched the color of her dress for the party.	she bought shoes that matched the color of her dress for the party.	heel	shoe	entailment
3061	a child mismatched their shoes and laughed at the odd pair.	a child mismatched their sneakers and laughed at the odd pair.	sneaker	shoe	neutral
3062	a child mismatched their sneakers and laughed at the odd pair.	a child mismatched their shoes and laughed at the odd pair.	sneaker	shoe	entailment
3063	a child mismatched their shoes and laughed at the odd pair.	a child mismatched their boots and laughed at the odd pair.	boot	shoe	neutral
3064	a child mismatched their boots and laughed at the odd pair.	a child mismatched their shoes and laughed at the odd pair.	boot	shoe	entailment
3065	a child mismatched their shoes and laughed at the odd pair.	a child mismatched their sandals and laughed at the odd pair.	sandal	shoe	neutral
3066	a child mismatched their sandals and laughed at the odd pair.	a child mismatched their shoes and laughed at the odd pair.	sandal	shoe	entailment
3067	a child mismatched their shoes and laughed at the odd pair.	a child mismatched their loafers and laughed at the odd pair.	loafer	shoe	neutral
3068	a child mismatched their loafers and laughed at the odd pair.	a child mismatched their shoes and laughed at the odd pair.	loafer	shoe	entailment
3069	a child mismatched their shoes and laughed at the odd pair.	a child mismatched their heels and laughed at the odd pair.	heel	shoe	neutral
3070	a child mismatched their heels and laughed at the odd pair.	a child mismatched their shoes and laughed at the odd pair.	heel	shoe	entailment
3071	they placed a tray for shoes near the entrance to keep floors clean.	they placed a tray for sneakers near the entrance to keep floors clean.	sneaker	shoe	neutral
3072	they placed a tray for sneakers near the entrance to keep floors clean.	they placed a tray for shoes near the entrance to keep floors clean.	sneaker	shoe	entailment
3073	they placed a tray for shoes near the entrance to keep floors clean.	they placed a tray for boots near the entrance to keep floors clean.	boot	shoe	neutral
3074	they placed a tray for boots near the entrance to keep floors clean.	they placed a tray for shoes near the entrance to keep floors clean.	boot	shoe	entailment
3075	they placed a tray for shoes near the entrance to keep floors clean.	they placed a tray for sandals near the entrance to keep floors clean.	sandal	shoe	neutral
3076	they placed a tray for sandals near the entrance to keep floors clean.	they placed a tray for shoes near the entrance to keep floors clean.	sandal	shoe	entailment
3077	they placed a tray for shoes near the entrance to keep floors clean.	they placed a tray for loafers near the entrance to keep floors clean.	loafer	shoe	neutral
3078	they placed a tray for loafers near the entrance to keep floors clean.	they placed a tray for shoes near the entrance to keep floors clean.	loafer	shoe	entailment
3079	they placed a tray for shoes near the entrance to keep floors clean.	they placed a tray for heels near the entrance to keep floors clean.	heel	shoe	neutral
3080	they placed a tray for heels near the entrance to keep floors clean.	they placed a tray for shoes near the entrance to keep floors clean.	heel	shoe	entailment
3081	a single blue shoe remained where the tide had washed it ashore.	a single blue sneaker remained where the tide had washed it ashore.	sneaker	shoe	neutral
3082	a single blue sneaker remained where the tide had washed it ashore.	a single blue shoe remained where the tide had washed it ashore.	sneaker	shoe	entailment
3083	a single blue shoe remained where the tide had washed it ashore.	a single blue boot remained where the tide had washed it ashore.	boot	shoe	neutral
3084	a single blue boot remained where the tide had washed it ashore.	a single blue shoe remained where the tide had washed it ashore.	boot	shoe	entailment
3085	a single blue shoe remained where the tide had washed it ashore.	a single blue sandal remained where the tide had washed it ashore.	sandal	shoe	neutral
3086	a single blue sandal remained where the tide had washed it ashore.	a single blue shoe remained where the tide had washed it ashore.	sandal	shoe	entailment
3087	a single blue shoe remained where the tide had washed it ashore.	a single blue loafer remained where the tide had washed it ashore.	loafer	shoe	neutral
3088	a single blue loafer remained where the tide had washed it ashore.	a single blue shoe remained where the tide had washed it ashore.	loafer	shoe	entailment
3089	a single blue shoe remained where the tide had washed it ashore.	a single blue heel remained where the tide had washed it ashore.	heel	shoe	neutral
3090	a single blue heel remained where the tide had washed it ashore.	a single blue shoe remained where the tide had washed it ashore.	heel	shoe	entailment
3091	he repaired a broken sole to rescue his favorite shoe from the bin.	he repaired a broken sole to rescue his favorite sneaker from the bin.	sneaker	shoe	neutral
3092	he repaired a broken sole to rescue his favorite sneaker from the bin.	he repaired a broken sole to rescue his favorite shoe from the bin.	sneaker	shoe	entailment
3093	he repaired a broken sole to rescue his favorite shoe from the bin.	he repaired a broken sole to rescue his favorite boot from the bin.	boot	shoe	neutral
3094	he repaired a broken sole to rescue his favorite boot from the bin.	he repaired a broken sole to rescue his favorite shoe from the bin.	boot	shoe	entailment
3095	he repaired a broken sole to rescue his favorite shoe from the bin.	he repaired a broken sole to rescue his favorite sandal from the bin.	sandal	shoe	neutral
3096	he repaired a broken sole to rescue his favorite sandal from the bin.	he repaired a broken sole to rescue his favorite shoe from the bin.	sandal	shoe	entailment
3097	he repaired a broken sole to rescue his favorite shoe from the bin.	he repaired a broken sole to rescue his favorite loafer from the bin.	loafer	shoe	neutral
3098	he repaired a broken sole to rescue his favorite loafer from the bin.	he repaired a broken sole to rescue his favorite shoe from the bin.	loafer	shoe	entailment
3099	he repaired a broken sole to rescue his favorite shoe from the bin.	he repaired a broken sole to rescue his favorite heel from the bin.	heel	shoe	neutral
3100	he repaired a broken sole to rescue his favorite heel from the bin.	he repaired a broken sole to rescue his favorite shoe from the bin.	heel	shoe	entailment
3101	the display window featured an elegant shoe designed by a local artist.	the display window featured an elegant sneaker designed by a local artist.	sneaker	shoe	neutral
3102	the display window featured an elegant sneaker designed by a local artist.	the display window featured an elegant shoe designed by a local artist.	sneaker	shoe	entailment
3103	the display window featured an elegant shoe designed by a local artist.	the display window featured an elegant boot designed by a local artist.	boot	shoe	neutral
3104	the display window featured an elegant boot designed by a local artist.	the display window featured an elegant shoe designed by a local artist.	boot	shoe	entailment
3105	the display window featured an elegant shoe designed by a local artist.	the display window featured an elegant sandal designed by a local artist.	sandal	shoe	neutral
3106	the display window featured an elegant sandal designed by a local artist.	the display window featured an elegant shoe designed by a local artist.	sandal	shoe	entailment
3107	the display window featured an elegant shoe designed by a local artist.	the display window featured an elegant loafer designed by a local artist.	loafer	shoe	neutral
3108	the display window featured an elegant loafer designed by a local artist.	the display window featured an elegant shoe designed by a local artist.	loafer	shoe	entailment
3109	the display window featured an elegant shoe designed by a local artist.	the display window featured an elegant heel designed by a local artist.	heel	shoe	neutral
3110	the display window featured an elegant heel designed by a local artist.	the display window featured an elegant shoe designed by a local artist.	heel	shoe	entailment
3111	they laced up their shoes and headed out for the morning run.	they laced up their sneakers and headed out for the morning run.	sneaker	shoe	neutral
3112	they laced up their sneakers and headed out for the morning run.	they laced up their shoes and headed out for the morning run.	sneaker	shoe	entailment
3113	they laced up their shoes and headed out for the morning run.	they laced up their boots and headed out for the morning run.	boot	shoe	neutral
3114	they laced up their boots and headed out for the morning run.	they laced up their shoes and headed out for the morning run.	boot	shoe	entailment
3115	they laced up their shoes and headed out for the morning run.	they laced up their sandals and headed out for the morning run.	sandal	shoe	neutral
3116	they laced up their sandals and headed out for the morning run.	they laced up their shoes and headed out for the morning run.	sandal	shoe	entailment
3117	they laced up their shoes and headed out for the morning run.	they laced up their loafers and headed out for the morning run.	loafer	shoe	neutral
3118	they laced up their loafers and headed out for the morning run.	they laced up their shoes and headed out for the morning run.	loafer	shoe	entailment
3119	they laced up their shoes and headed out for the morning run.	they laced up their heels and headed out for the morning run.	heel	shoe	neutral
3120	they laced up their heels and headed out for the morning run.	they laced up their shoes and headed out for the morning run.	heel	shoe	entailment
3121	a mud-caked shoe left footprints across the kitchen tile.	a mud-caked sneaker left footprints across the kitchen tile.	sneaker	shoe	neutral
3122	a mud-caked sneaker left footprints across the kitchen tile.	a mud-caked shoe left footprints across the kitchen tile.	sneaker	shoe	entailment
3123	a mud-caked shoe left footprints across the kitchen tile.	a mud-caked boot left footprints across the kitchen tile.	boot	shoe	neutral
3124	a mud-caked boot left footprints across the kitchen tile.	a mud-caked shoe left footprints across the kitchen tile.	boot	shoe	entailment
3125	a mud-caked shoe left footprints across the kitchen tile.	a mud-caked sandal left footprints across the kitchen tile.	sandal	shoe	neutral
3126	a mud-caked sandal left footprints across the kitchen tile.	a mud-caked shoe left footprints across the kitchen tile.	sandal	shoe	entailment
3127	a mud-caked shoe left footprints across the kitchen tile.	a mud-caked loafer left footprints across the kitchen tile.	loafer	shoe	neutral
3128	a mud-caked loafer left footprints across the kitchen tile.	a mud-caked shoe left footprints across the kitchen tile.	loafer	shoe	entailment
3129	a mud-caked shoe left footprints across the kitchen tile.	a mud-caked heel left footprints across the kitchen tile.	heel	shoe	neutral
3130	a mud-caked heel left footprints across the kitchen tile.	a mud-caked shoe left footprints across the kitchen tile.	heel	shoe	entailment
3131	the cobbler specialized in repairing vintage shoes for collectors.	the cobbler specialized in repairing vintage sneakers for collectors.	sneaker	shoe	neutral
3132	the cobbler specialized in repairing vintage sneakers for collectors.	the cobbler specialized in repairing vintage shoes for collectors.	sneaker	shoe	entailment
3133	the cobbler specialized in repairing vintage shoes for collectors.	the cobbler specialized in repairing vintage boots for collectors.	boot	shoe	neutral
3134	the cobbler specialized in repairing vintage boots for collectors.	the cobbler specialized in repairing vintage shoes for collectors.	boot	shoe	entailment
3135	the cobbler specialized in repairing vintage shoes for collectors.	the cobbler specialized in repairing vintage sandals for collectors.	sandal	shoe	neutral
3136	the cobbler specialized in repairing vintage sandals for collectors.	the cobbler specialized in repairing vintage shoes for collectors.	sandal	shoe	entailment
3137	the cobbler specialized in repairing vintage shoes for collectors.	the cobbler specialized in repairing vintage loafers for collectors.	loafer	shoe	neutral
3138	the cobbler specialized in repairing vintage loafers for collectors.	the cobbler specialized in repairing vintage shoes for collectors.	loafer	shoe	entailment
3139	the cobbler specialized in repairing vintage shoes for collectors.	the cobbler specialized in repairing vintage heels for collectors.	heel	shoe	neutral
3140	the cobbler specialized in repairing vintage heels for collectors.	the cobbler specialized in repairing vintage shoes for collectors.	heel	shoe	entailment
3141	a violin sat on the music stand, the most familiar instrument in the room.	a violin sat on the music stand, the most familiar guitar in the room.	guitar	instrument	neutral
3142	a violin sat on the music stand, the most familiar guitar in the room.	a violin sat on the music stand, the most familiar instrument in the room.	guitar	instrument	entailment
3143	a violin sat on the music stand, the most familiar instrument in the room.	a violin sat on the music stand, the most familiar violin in the room.	violin	instrument	neutral
3144	a violin sat on the music stand, the most familiar violin in the room.	a violin sat on the music stand, the most familiar instrument in the room.	violin	instrument	entailment
3145	a violin sat on the music stand, the most familiar instrument in the room.	a violin sat on the music stand, the most familiar piano in the room.	piano	instrument	neutral
3146	a violin sat on the music stand, the most familiar piano in the room.	a violin sat on the music stand, the most familiar instrument in the room.	piano	instrument	entailment
3147	a violin sat on the music stand, the most familiar instrument in the room.	a violin sat on the music stand, the most familiar trumpet in the room.	trumpet	instrument	neutral
3148	a violin sat on the music stand, the most familiar trumpet in the room.	a violin sat on the music stand, the most familiar instrument in the room.	trumpet	instrument	entailment
3149	a violin sat on the music stand, the most familiar instrument in the room.	a violin sat on the music stand, the most familiar drum in the room.	drum	instrument	neutral
3150	a violin sat on the music stand, the most familiar drum in the room.	a violin sat on the music stand, the most familiar instrument in the room.	drum	instrument	entailment
3151	children tried each instrument during the open orchestra day.	children tried each guitar during the open orchestra day.	guitar	instrument	neutral
3152	children tried each guitar during the open orchestra day.	children tried each instrument during the open orchestra day.	guitar	instrument	entailment
3153	children tried each instrument during the open orchestra day.	children tried each violin during the open orchestra day.	violin	instrument	neutral
3154	children tried each violin during the open orchestra day.	children tried each instrument during the open orchestra day.	violin	instrument	entailment
3155	children tried each instrument during the open orchestra day.	children tried each piano during the open orchestra day.	piano	instrument	neutral
3156	children tried each piano during the open orchestra day.	children tried each instrument during the open orchestra day.	piano	instrument	entailment
3157	children tried each instrument during the open orchestra day.	children tried each trumpet during the open orchestra day.	trumpet	instrument	neutral
3158	children tried each trumpet during the open orchestra day.	children tried each instrument during the open orchestra day.	trumpet	instrument	entailment
3159	children tried each instrument during the open orchestra day.	children tried each drum during the open orchestra day.	drum	instrument	neutral
3160	children tried each drum during the open orchestra day.	children tried each instrument during the open orchestra day.	drum	instrument	entailment
3161	the museum displayed a rare instrument used in ancient ceremonies.	the museum displayed a rare guitar used in ancient ceremonies.	guitar	instrument	neutral
3162	the museum displayed a rare guitar used in ancient ceremonies.	the museum displayed a rare instrument used in ancient ceremonies.	guitar	instrument	entailment
3163	the museum displayed a rare instrument used in ancient ceremonies.	the museum displayed a rare violin used in ancient ceremonies.	violin	instrument	neutral
3164	the museum displayed a rare violin used in ancient ceremonies.	the museum displayed a rare instrument used in ancient ceremonies.	violin	instrument	entailment
3165	the museum displayed a rare instrument used in ancient ceremonies.	the museum displayed a rare piano used in ancient ceremonies.	piano	instrument	neutral
3166	the museum displayed a rare piano used in ancient ceremonies.	the museum displayed a rare instrument used in ancient ceremonies.	piano	instrument	entailment
3167	the museum displayed a rare instrument used in ancient ceremonies.	the museum displayed a rare trumpet used in ancient ceremonies.	trumpet	instrument	neutral
3168	the museum displayed a rare trumpet used in ancient ceremonies.	the museum displayed a rare instrument used in ancient ceremonies.	trumpet	instrument	entailment
3169	the museum displayed a rare instrument used in ancient ceremonies.	the museum displayed a rare drum used in ancient ceremonies.	drum	instrument	neutral
3170	the museum displayed a rare drum used in ancient ceremonies.	the museum displayed a rare instrument used in ancient ceremonies.	drum	instrument	entailment
3171	she tuned her instrument carefully before tonight's performance.	she tuned her guitar carefully before tonight's performance.	guitar	instrument	neutral
3172	she tuned her guitar carefully before tonight's performance.	she tuned her instrument carefully before tonight's performance.	guitar	instrument	entailment
3173	she tuned her instrument carefully before tonight's performance.	she tuned her violin carefully before tonight's performance.	violin	instrument	neutral
3174	she tuned her violin carefully before tonight's performance.	she tuned her instrument carefully before tonight's performance.	violin	instrument	entailment
3175	she tuned her instrument carefully before tonight's performance.	she tuned her piano carefully before tonight's performance.	piano	instrument	neutral
3176	she tuned her piano carefully before tonight's performance.	she tuned her instrument carefully before tonight's performance.	piano	instrument	entailment
3177	she tuned her instrument carefully before tonight's performance.	she tuned her trumpet carefully before tonight's performance.	trumpet	instrument	neutral
3178	she tuned her trumpet carefully before tonight's performance.	she tuned her instrument carefully before tonight's performance.	trumpet	instrument	entailment
3179	she tuned her instrument carefully before tonight's performance.	she tuned her drum carefully before tonight's performance.	drum	instrument	neutral
3180	she tuned her drum carefully before tonight's performance.	she tuned her instrument carefully before tonight's performance.	drum	instrument	entailment
3181	music students practiced different instruments in separate rooms.	music students practiced different guitars in separate rooms.	guitar	instrument	neutral
3182	music students practiced different guitars in separate rooms.	music students practiced different instruments in separate rooms.	guitar	instrument	entailment
3183	music students practiced different instruments in separate rooms.	music students practiced different violins in separate rooms.	violin	instrument	neutral
3184	music students practiced different violins in separate rooms.	music students practiced different instruments in separate rooms.	violin	instrument	entailment
3185	music students practiced different instruments in separate rooms.	music students practiced different pianos in separate rooms.	piano	instrument	neutral
3186	music students practiced different pianos in separate rooms.	music students practiced different instruments in separate rooms.	piano	instrument	entailment
3187	music students practiced different instruments in separate rooms.	music students practiced different trumpets in separate rooms.	trumpet	instrument	neutral
3188	music students practiced different trumpets in separate rooms.	music students practiced different instruments in separate rooms.	trumpet	instrument	entailment
3189	music students practiced different instruments in separate rooms.	music students practiced different drums in separate rooms.	drum	instrument	neutral
3190	music students practiced different drums in separate rooms.	music students practiced different instruments in separate rooms.	drum	instrument	entailment
3191	a shiny instrument gleamed under the stage lights.	a shiny guitar gleamed under the stage lights.	guitar	instrument	neutral
3192	a shiny guitar gleamed under the stage lights.	a shiny instrument gleamed under the stage lights.	guitar	instrument	entailment
3193	a shiny instrument gleamed under the stage lights.	a shiny violin gleamed under the stage lights.	violin	instrument	neutral
3194	a shiny violin gleamed under the stage lights.	a shiny instrument gleamed under the stage lights.	violin	instrument	entailment
3195	a shiny instrument gleamed under the stage lights.	a shiny piano gleamed under the stage lights.	piano	instrument	neutral
3196	a shiny piano gleamed under the stage lights.	a shiny instrument gleamed under the stage lights.	piano	instrument	entailment
3197	a shiny instrument gleamed under the stage lights.	a shiny trumpet gleamed under the stage lights.	trumpet	instrument	neutral
3198	a shiny trumpet gleamed under the stage lights.	a shiny instrument gleamed under the stage lights.	trumpet	instrument	entailment
3199	a shiny instrument gleamed under the stage lights.	a shiny drum gleamed under the stage lights.	drum	instrument	neutral
3200	a shiny drum gleamed under the stage lights.	a shiny instrument gleamed under the stage lights.	drum	instrument	entailment
3201	they donated old instruments to a program for underprivileged youth.	they donated old guitars to a program for underprivileged youth.	guitar	instrument	neutral
3202	they donated old guitars to a program for underprivileged youth.	they donated old instruments to a program for underprivileged youth.	guitar	instrument	entailment
3203	they donated old instruments to a program for underprivileged youth.	they donated old violins to a program for underprivileged youth.	violin	instrument	neutral
3204	they donated old violins to a program for underprivileged youth.	they donated old instruments to a program for underprivileged youth.	violin	instrument	entailment
3205	they donated old instruments to a program for underprivileged youth.	they donated old pianos to a program for underprivileged youth.	piano	instrument	neutral
3206	they donated old pianos to a program for underprivileged youth.	they donated old instruments to a program for underprivileged youth.	piano	instrument	entailment
3207	they donated old instruments to a program for underprivileged youth.	they donated old trumpets to a program for underprivileged youth.	trumpet	instrument	neutral
3208	they donated old trumpets to a program for underprivileged youth.	they donated old instruments to a program for underprivileged youth.	trumpet	instrument	entailment
3209	they donated old instruments to a program for underprivileged youth.	they donated old drums to a program for underprivileged youth.	drum	instrument	neutral
3210	they donated old drums to a program for underprivileged youth.	they donated old instruments to a program for underprivileged youth.	drum	instrument	entailment
3211	an unusual instrument produced haunting melodies at dusk.	an unusual guitar produced haunting melodies at dusk.	guitar	instrument	neutral
3212	an unusual guitar produced haunting melodies at dusk.	an unusual instrument produced haunting melodies at dusk.	guitar	instrument	entailment
3213	an unusual instrument produced haunting melodies at dusk.	an unusual violin produced haunting melodies at dusk.	violin	instrument	neutral
3214	an unusual violin produced haunting melodies at dusk.	an unusual instrument produced haunting melodies at dusk.	violin	instrument	entailment
3215	an unusual instrument produced haunting melodies at dusk.	an unusual piano produced haunting melodies at dusk.	piano	instrument	neutral
3216	an unusual piano produced haunting melodies at dusk.	an unusual instrument produced haunting melodies at dusk.	piano	instrument	entailment
3217	an unusual instrument produced haunting melodies at dusk.	an unusual trumpet produced haunting melodies at dusk.	trumpet	instrument	neutral
3218	an unusual trumpet produced haunting melodies at dusk.	an unusual instrument produced haunting melodies at dusk.	trumpet	instrument	entailment
3219	an unusual instrument produced haunting melodies at dusk.	an unusual drum produced haunting melodies at dusk.	drum	instrument	neutral
3220	an unusual drum produced haunting melodies at dusk.	an unusual instrument produced haunting melodies at dusk.	drum	instrument	entailment
