textid	text	pair	weak	strong	label
1487	the shop did not carry tools for woodworking.	the shop did not carry chisels for woodworking.	chisels	tools	entailment
1488	the shop did not carry chisels for woodworking.	the shop did not carry tools for woodworking.	chisels	tools	neutral
1489	the shop did not carry tools for woodworking.	the shop did not carry planes for woodworking.	planes	tools	entailment
1490	the shop did not carry planes for woodworking.	the shop did not carry tools for woodworking.	planes	tools	neutral
1491	the shop did not carry tools for woodworking.	the shop did not carry saws for woodworking.	saws	tools	entailment
1492	the shop did not carry saws for woodworking.	the shop did not carry tools for woodworking.	saws	tools	neutral
1493	the shop did not carry tools for woodworking.	the shop did not carry clamps for woodworking.	clamps	tools	entailment
1494	the shop did not carry clamps for woodworking.	the shop did not carry tools for woodworking.	clamps	tools	neutral
1495	the developer did not push code to the repository.	the developer did not push features to the repository.	features	code	entailment
1496	the developer did not push features to the repository.	the developer did not push code to the repository.	features	code	neutral
1497	the developer did not push code to the repository.	the developer did not push bug fixes to the repository.	bug fixes	code	entailment
1498	the developer did not push bug fixes to the repository.	the developer did not push code to the repository.	bug fixes	code	neutral
1499	the developer did not push code to the repository.	the developer did not push refactoring to the repository.	refactoring	code	entailment
1500	the developer did not push refactoring to the repository.	the developer did not push code to the repository.	refactoring	code	neutral
1501	the developer did not push code to the repository.	the developer did not push tests to the repository.	tests	code	entailment
1502	the developer did not push tests to the repository.	the developer did not push code to the repository.	tests	code	neutral
1519	the hikers did not start fires in the campground.	the hikers did not start campfires in the campground.	campfires	fires	entailment
1520	the hikers did not start campfires in the campground.	the hikers did not start fires in the campground.	campfires	fires	neutral
1521	the hikers did not start fires in the campground.	the hikers did not start cooking fires in the campground.	cooking fires	fires	entailment
1522	the hikers did not start cooking fires in the campground.	the hikers did not start fires in the campground.	cooking fires	fires	neutral
1523	the hikers did not start fires in the campground.	the hikers did not start signal fires in the campground.	signal fires	fires	entailment
1524	the hikers did not start signal fires in the campground.	the hikers did not start fires in the campground.	signal fires	fires	neutral
1533	the builder did not use materials from that supplier.	the builder did not use concrete from that supplier.	concrete	materials	entailment
1534	the builder did not use concrete from that supplier.	the builder did not use materials from that supplier.	concrete	materials	neutral
1535	the builder did not use materials from that supplier.	the builder did not use steel from that supplier.	steel	materials	entailment
1536	the builder did not use steel from that supplier.	the builder did not use materials from that supplier.	steel	materials	neutral
1537	the builder did not use materials from that supplier.	the builder did not use lumber from that supplier.	lumber	materials	entailment
1538	the builder did not use lumber from that supplier.	the builder did not use materials from that supplier.	lumber	materials	neutral
1539	the builder did not use materials from that supplier.	the builder did not use glass from that supplier.	glass	materials	entailment
1540	the builder did not use glass from that supplier.	the builder did not use materials from that supplier.	glass	materials	neutral
1541	the host did not prepare salads for lunch.	the host did not prepare Caesar salads for lunch.	Caesar salads	salads	entailment
1542	the host did not prepare Caesar salads for lunch.	the host did not prepare salads for lunch.	Caesar salads	salads	neutral
1543	the host did not prepare salads for lunch.	the host did not prepare Greek salads for lunch.	Greek salads	salads	entailment
1544	the host did not prepare Greek salads for lunch.	the host did not prepare salads for lunch.	Greek salads	salads	neutral
1545	the host did not prepare salads for lunch.	the host did not prepare cobb salads for lunch.	cobb salads	salads	entailment
1546	the host did not prepare cobb salads for lunch.	the host did not prepare salads for lunch.	cobb salads	salads	neutral
1547	the host did not prepare salads for lunch.	the host did not prepare pasta salads for lunch.	pasta salads	salads	entailment
1548	the host did not prepare pasta salads for lunch.	the host did not prepare salads for lunch.	pasta salads	salads	neutral
1549	the gamer did not use weapons in the tutorial.	the gamer did not use swords in the tutorial.	swords	weapons	entailment
1550	the gamer did not use swords in the tutorial.	the gamer did not use weapons in the tutorial.	swords	weapons	neutral
1551	the gamer did not use weapons in the tutorial.	the gamer did not use bows in the tutorial.	bows	weapons	entailment
1552	the gamer did not use bows in the tutorial.	the gamer did not use weapons in the tutorial.	bows	weapons	neutral
1553	the gamer did not use weapons in the tutorial.	the gamer did not use pistols in the tutorial.	pistols	weapons	entailment
1554	the gamer did not use pistols in the tutorial.	the gamer did not use weapons in the tutorial.	pistols	weapons	neutral
1555	the gamer did not use weapons in the tutorial.	the gamer did not use grenades in the tutorial.	grenades	weapons	entailment
1556	the gamer did not use grenades in the tutorial.	the gamer did not use weapons in the tutorial.	grenades	weapons	neutral
1565	the professor did not assign chapters from the textbook.	the professor did not assign introduction from the textbook.	introduction	chapters	entailment
1566	the professor did not assign introduction from the textbook.	the professor did not assign chapters from the textbook.	introduction	chapters	neutral
1567	the professor did not assign chapters from the textbook.	the professor did not assign methods from the textbook.	methods	chapters	entailment
1568	the professor did not assign methods from the textbook.	the professor did not assign chapters from the textbook.	methods	chapters	neutral
1569	the professor did not assign chapters from the textbook.	the professor did not assign results from the textbook.	results	chapters	entailment
1570	the professor did not assign results from the textbook.	the professor did not assign chapters from the textbook.	results	chapters	neutral
1571	the professor did not assign chapters from the textbook.	the professor did not assign appendix from the textbook.	appendix	chapters	entailment
1572	the professor did not assign appendix from the textbook.	the professor did not assign chapters from the textbook.	appendix	chapters	neutral
1573	the scientist did not record measurements in metric.	the scientist did not record length in metric.	length	measurements	entailment
1574	the scientist did not record length in metric.	the scientist did not record measurements in metric.	length	measurements	neutral
1575	the scientist did not record measurements in metric.	the scientist did not record mass in metric.	mass	measurements	entailment
1576	the scientist did not record mass in metric.	the scientist did not record measurements in metric.	mass	measurements	neutral
1577	the scientist did not record measurements in metric.	the scientist did not record time in metric.	time	measurements	entailment
1578	the scientist did not record time in metric.	the scientist did not record measurements in metric.	time	measurements	neutral
1579	the scientist did not record measurements in metric.	the scientist did not record temperature in metric.	temperature	measurements	entailment
1580	the scientist did not record temperature in metric.	the scientist did not record measurements in metric.	temperature	measurements	neutral
1581	the chef did not add seasonings to the stew.	the chef did not add salt to the stew.	salt	seasonings	entailment
1582	the chef did not add salt to the stew.	the chef did not add seasonings to the stew.	salt	seasonings	neutral
1583	the chef did not add seasonings to the stew.	the chef did not add pepper to the stew.	pepper	seasonings	entailment
1584	the chef did not add pepper to the stew.	the chef did not add seasonings to the stew.	pepper	seasonings	neutral
1585	the chef did not add seasonings to the stew.	the chef did not add garlic powder to the stew.	garlic powder	seasonings	entailment
1586	the chef did not add garlic powder to the stew.	the chef did not add seasonings to the stew.	garlic powder	seasonings	neutral
1587	the chef did not add seasonings to the stew.	the chef did not add onion powder to the stew.	onion powder	seasonings	entailment
1588	the chef did not add onion powder to the stew.	the chef did not add seasonings to the stew.	onion powder	seasonings	neutral
1589	the camper did not bring shelter to the site.	the camper did not bring tents to the site.	tents	shelter	entailment
1590	the camper did not bring tents to the site.	the camper did not bring shelter to the site.	tents	shelter	neutral
1591	the camper did not bring shelter to the site.	the camper did not bring tarps to the site.	tarps	shelter	entailment
1592	the camper did not bring tarps to the site.	the camper did not bring shelter to the site.	tarps	shelter	neutral
1593	the camper did not bring shelter to the site.	the camper did not bring bivvies to the site.	bivvies	shelter	entailment
1594	the camper did not bring bivvies to the site.	the camper did not bring shelter to the site.	bivvies	shelter	neutral
1595	the camper did not bring shelter to the site.	the camper did not bring hammocks to the site.	hammocks	shelter	entailment
1596	the camper did not bring hammocks to the site.	the camper did not bring shelter to the site.	hammocks	shelter	neutral
1629	the editor did not approve images for the cover.	the editor did not approve photographs for the cover.	photographs	images	entailment
1630	the editor did not approve photographs for the cover.	the editor did not approve images for the cover.	photographs	images	neutral
1631	the editor did not approve images for the cover.	the editor did not approve illustrations for the cover.	illustrations	images	entailment
1632	the editor did not approve illustrations for the cover.	the editor did not approve images for the cover.	illustrations	images	neutral
1633	the editor did not approve images for the cover.	the editor did not approve renders for the cover.	renders	images	entailment
1634	the editor did not approve renders for the cover.	the editor did not approve images for the cover.	renders	images	neutral
1635	the editor did not approve images for the cover.	the editor did not approve icons for the cover.	icons	images	entailment
1636	the editor did not approve icons for the cover.	the editor did not approve images for the cover.	icons	images	neutral
1645	the writer did not use quotes in the essay.	the writer did not use block quotes in the essay.	block quotes	quotes	entailment
1646	the writer did not use block quotes in the essay.	the writer did not use quotes in the essay.	block quotes	quotes	neutral
1647	the writer did not use quotes in the essay.	the writer did not use inline quotes in the essay.	inline quotes	quotes	entailment
1648	the writer did not use inline quotes in the essay.	the writer did not use quotes in the essay.	inline quotes	quotes	neutral
1649	the writer did not use quotes in the essay.	the writer did not use epigraphs in the essay.	epigraphs	quotes	entailment
1650	the writer did not use epigraphs in the essay.	the writer did not use quotes in the essay.	epigraphs	quotes	neutral
1651	the writer did not use quotes in the essay.	the writer did not use citations in the essay.	citations	quotes	entailment
1652	the writer did not use citations in the essay.	the writer did not use quotes in the essay.	citations	quotes	neutral
1693	the shopper did not buy fruits at the stand.	the shopper did not buy peaches at the stand.	peaches	fruits	entailment
1694	the shopper did not buy peaches at the stand.	the shopper did not buy fruits at the stand.	peaches	fruits	neutral
1695	the shopper did not buy fruits at the stand.	the shopper did not buy plums at the stand.	plums	fruits	entailment
1696	the shopper did not buy plums at the stand.	the shopper did not buy fruits at the stand.	plums	fruits	neutral
1697	the shopper did not buy fruits at the stand.	the shopper did not buy grapes at the stand.	grapes	fruits	entailment
1698	the shopper did not buy grapes at the stand.	the shopper did not buy fruits at the stand.	grapes	fruits	neutral
1699	the shopper did not buy fruits at the stand.	the shopper did not buy apples at the stand.	apples	fruits	entailment
1700	the shopper did not buy apples at the stand.	the shopper did not buy fruits at the stand.	apples	fruits	neutral
1701	the tourist did not take photos at the monument.	the tourist did not take selfies at the monument.	selfies	photos	entailment
1702	the tourist did not take selfies at the monument.	the tourist did not take photos at the monument.	selfies	photos	neutral
1703	the tourist did not take photos at the monument.	the tourist did not take portraits at the monument.	portraits	photos	entailment
1704	the tourist did not take portraits at the monument.	the tourist did not take photos at the monument.	portraits	photos	neutral
1705	the tourist did not take photos at the monument.	the tourist did not take panoramas at the monument.	panoramas	photos	entailment
1706	the tourist did not take panoramas at the monument.	the tourist did not take photos at the monument.	panoramas	photos	neutral
1707	the tourist did not take photos at the monument.	the tourist did not take close-ups at the monument.	close-ups	photos	entailment
1708	the tourist did not take close-ups at the monument.	the tourist did not take photos at the monument.	close-ups	photos	neutral
1709	the athlete did not consume proteins after training.	the athlete did not consume whey after training.	whey	proteins	entailment
1710	the athlete did not consume whey after training.	the athlete did not consume proteins after training.	whey	proteins	neutral
1711	the athlete did not consume proteins after training.	the athlete did not consume casein after training.	casein	proteins	entailment
1712	the athlete did not consume casein after training.	the athlete did not consume proteins after training.	casein	proteins	neutral
1713	the athlete did not consume proteins after training.	the athlete did not consume soy protein after training.	soy protein	proteins	entailment
1714	the athlete did not consume soy protein after training.	the athlete did not consume proteins after training.	soy protein	proteins	neutral
1715	the athlete did not consume proteins after training.	the athlete did not consume pea protein after training.	pea protein	proteins	entailment
1716	the athlete did not consume pea protein after training.	the athlete did not consume proteins after training.	pea protein	proteins	neutral
1717	the traveler did not rent rooms in the hostel.	the traveler did not rent dorm rooms in the hostel.	dorm rooms	rooms	entailment
1718	the traveler did not rent dorm rooms in the hostel.	the traveler did not rent rooms in the hostel.	dorm rooms	rooms	neutral
1719	the traveler did not rent rooms in the hostel.	the traveler did not rent private rooms in the hostel.	private rooms	rooms	entailment
1720	the traveler did not rent private rooms in the hostel.	the traveler did not rent rooms in the hostel.	private rooms	rooms	neutral
1721	the traveler did not rent rooms in the hostel.	the traveler did not rent ensuite rooms in the hostel.	ensuite rooms	rooms	entailment
1722	the traveler did not rent ensuite rooms in the hostel.	the traveler did not rent rooms in the hostel.	ensuite rooms	rooms	neutral
1723	the traveler did not rent rooms in the hostel.	the traveler did not rent family rooms in the hostel.	family rooms	rooms	entailment
1724	the traveler did not rent family rooms in the hostel.	the traveler did not rent rooms in the hostel.	family rooms	rooms	neutral
1725	the teacher did not hand out worksheets today.	the teacher did not hand out math worksheets today.	math worksheets	worksheets	entailment
1726	the teacher did not hand out math worksheets today.	the teacher did not hand out worksheets today.	math worksheets	worksheets	neutral
1727	the teacher did not hand out worksheets today.	the teacher did not hand out reading worksheets today.	reading worksheets	worksheets	entailment
1728	the teacher did not hand out reading worksheets today.	the teacher did not hand out worksheets today.	reading worksheets	worksheets	neutral
1729	the teacher did not hand out worksheets today.	the teacher did not hand out grammar worksheets today.	grammar worksheets	worksheets	entailment
1730	the teacher did not hand out grammar worksheets today.	the teacher did not hand out worksheets today.	grammar worksheets	worksheets	neutral
1731	the teacher did not hand out worksheets today.	the teacher did not hand out science worksheets today.	science worksheets	worksheets	entailment
1732	the teacher did not hand out science worksheets today.	the teacher did not hand out worksheets today.	science worksheets	worksheets	neutral
1733	the mechanic did not change fluids in the car.	the mechanic did not change engine oil in the car.	engine oil	fluids	entailment
1734	the mechanic did not change engine oil in the car.	the mechanic did not change fluids in the car.	engine oil	fluids	neutral
1735	the mechanic did not change fluids in the car.	the mechanic did not change coolant in the car.	coolant	fluids	entailment
1736	the mechanic did not change coolant in the car.	the mechanic did not change fluids in the car.	coolant	fluids	neutral
1737	the mechanic did not change fluids in the car.	the mechanic did not change brake fluid in the car.	brake fluid	fluids	entailment
1738	the mechanic did not change brake fluid in the car.	the mechanic did not change fluids in the car.	brake fluid	fluids	neutral
1739	the mechanic did not change fluids in the car.	the mechanic did not change transmission fluid in the car.	transmission fluid	fluids	entailment
1740	the mechanic did not change transmission fluid in the car.	the mechanic did not change fluids in the car.	transmission fluid	fluids	neutral
1741	the designer did not use templates for the brochure.	the designer did not use tri-fold templates for the brochure.	tri-fold templates	templates	entailment
1742	the designer did not use tri-fold templates for the brochure.	the designer did not use templates for the brochure.	tri-fold templates	templates	neutral
1743	the designer did not use templates for the brochure.	the designer did not use flyer templates for the brochure.	flyer templates	templates	entailment
1744	the designer did not use flyer templates for the brochure.	the designer did not use templates for the brochure.	flyer templates	templates	neutral
1745	the designer did not use templates for the brochure.	the designer did not use poster templates for the brochure.	poster templates	templates	entailment
1746	the designer did not use poster templates for the brochure.	the designer did not use templates for the brochure.	poster templates	templates	neutral
1747	the designer did not use templates for the brochure.	the designer did not use newsletter templates for the brochure.	newsletter templates	templates	entailment
1748	the designer did not use newsletter templates for the brochure.	the designer did not use templates for the brochure.	newsletter templates	templates	neutral
1749	the hikers did not wear jackets in the valley.	the hikers did not wear softshell jackets in the valley.	softshell jackets	jackets	entailment
1750	the hikers did not wear softshell jackets in the valley.	the hikers did not wear jackets in the valley.	softshell jackets	jackets	neutral
1751	the hikers did not wear jackets in the valley.	the hikers did not wear down jackets in the valley.	down jackets	jackets	entailment
1752	the hikers did not wear down jackets in the valley.	the hikers did not wear jackets in the valley.	down jackets	jackets	neutral
1753	the hikers did not wear jackets in the valley.	the hikers did not wear rain jackets in the valley.	rain jackets	jackets	entailment
1754	the hikers did not wear rain jackets in the valley.	the hikers did not wear jackets in the valley.	rain jackets	jackets	neutral
1755	the hikers did not wear jackets in the valley.	the hikers did not wear fleece jackets in the valley.	fleece jackets	jackets	entailment
1756	the hikers did not wear fleece jackets in the valley.	the hikers did not wear jackets in the valley.	fleece jackets	jackets	neutral
1757	the botanist did not classify plants by family.	the botanist did not classify plants by Rosaceae.	Rosaceae	family	entailment
1758	the botanist did not classify plants by Rosaceae.	the botanist did not classify plants by family.	Rosaceae	family	neutral
1759	the botanist did not classify plants by family.	the botanist did not classify plants by Fabaceae.	Fabaceae	family	entailment
1760	the botanist did not classify plants by Fabaceae.	the botanist did not classify plants by family.	Fabaceae	family	neutral
1761	the botanist did not classify plants by family.	the botanist did not classify plants by Asteraceae.	Asteraceae	family	entailment
1762	the botanist did not classify plants by Asteraceae.	the botanist did not classify plants by family.	Asteraceae	family	neutral
1763	the botanist did not classify plants by family.	the botanist did not classify plants by Poaceae.	Poaceae	family	entailment
1764	the botanist did not classify plants by Poaceae.	the botanist did not classify plants by family.	Poaceae	family	neutral
1765	the coder did not use variables from the config.	the coder did not use API keys from the config.	API keys	variables	entailment
1766	the coder did not use API keys from the config.	the coder did not use variables from the config.	API keys	variables	neutral
1767	the coder did not use variables from the config.	the coder did not use timeouts from the config.	timeouts	variables	entailment
1768	the coder did not use timeouts from the config.	the coder did not use variables from the config.	timeouts	variables	neutral
1769	the coder did not use variables from the config.	the coder did not use endpoints from the config.	endpoints	variables	entailment
1770	the coder did not use endpoints from the config.	the coder did not use variables from the config.	endpoints	variables	neutral
1771	the coder did not use variables from the config.	the coder did not use flags from the config.	flags	variables	entailment
1772	the coder did not use flags from the config.	the coder did not use variables from the config.	flags	variables	neutral
1781	the chemist did not use solvents in the wash.	the chemist did not use ethanol in the wash.	ethanol	solvents	entailment
1782	the chemist did not use ethanol in the wash.	the chemist did not use solvents in the wash.	ethanol	solvents	neutral
1783	the chemist did not use solvents in the wash.	the chemist did not use acetone in the wash.	acetone	solvents	entailment
1784	the chemist did not use acetone in the wash.	the chemist did not use solvents in the wash.	acetone	solvents	neutral
1785	the chemist did not use solvents in the wash.	the chemist did not use toluene in the wash.	toluene	solvents	entailment
1786	the chemist did not use toluene in the wash.	the chemist did not use solvents in the wash.	toluene	solvents	neutral
1787	the chemist did not use solvents in the wash.	the chemist did not use hexane in the wash.	hexane	solvents	entailment
1788	the chemist did not use hexane in the wash.	the chemist did not use solvents in the wash.	hexane	solvents	neutral
1789	the hikers did not carry lights after sunset.	the hikers did not carry headlamps after sunset.	headlamps	lights	entailment
1790	the hikers did not carry headlamps after sunset.	the hikers did not carry lights after sunset.	headlamps	lights	neutral
1791	the hikers did not carry lights after sunset.	the hikers did not carry flashlights after sunset.	flashlights	lights	entailment
1792	the hikers did not carry flashlights after sunset.	the hikers did not carry lights after sunset.	flashlights	lights	neutral
1793	the hikers did not carry lights after sunset.	the hikers did not carry lanterns after sunset.	lanterns	lights	entailment
1794	the hikers did not carry lanterns after sunset.	the hikers did not carry lights after sunset.	lanterns	lights	neutral
1795	the hikers did not carry lights after sunset.	the hikers did not carry bike lights after sunset.	bike lights	lights	entailment
1796	the hikers did not carry bike lights after sunset.	the hikers did not carry lights after sunset.	bike lights	lights	neutral
1797	the manager did not approve budgets for the teams.	the manager did not approve operating budgets for the teams.	operating budgets	budgets	entailment
1798	the manager did not approve operating budgets for the teams.	the manager did not approve budgets for the teams.	operating budgets	budgets	neutral
1799	the manager did not approve budgets for the teams.	the manager did not approve capital budgets for the teams.	capital budgets	budgets	entailment
1800	the manager did not approve capital budgets for the teams.	the manager did not approve budgets for the teams.	capital budgets	budgets	neutral
1801	the manager did not approve budgets for the teams.	the manager did not approve project budgets for the teams.	project budgets	budgets	entailment
1802	the manager did not approve project budgets for the teams.	the manager did not approve budgets for the teams.	project budgets	budgets	neutral
1803	the manager did not approve budgets for the teams.	the manager did not approve marketing budgets for the teams.	marketing budgets	budgets	entailment
1804	the manager did not approve marketing budgets for the teams.	the manager did not approve budgets for the teams.	marketing budgets	budgets	neutral
1821	the analyst did not use charts in the deck.	the analyst did not use bar charts in the deck.	bar charts	charts	entailment
1822	the analyst did not use bar charts in the deck.	the analyst did not use charts in the deck.	bar charts	charts	neutral
1823	the analyst did not use charts in the deck.	the analyst did not use line charts in the deck.	line charts	charts	entailment
1824	the analyst did not use line charts in the deck.	the analyst did not use charts in the deck.	line charts	charts	neutral
1825	the analyst did not use charts in the deck.	the analyst did not use pie charts in the deck.	pie charts	charts	entailment
1826	the analyst did not use pie charts in the deck.	the analyst did not use charts in the deck.	pie charts	charts	neutral
1827	the analyst did not use charts in the deck.	the analyst did not use scatter plots in the deck.	scatter plots	charts	entailment
1828	the analyst did not use scatter plots in the deck.	the analyst did not use charts in the deck.	scatter plots	charts	neutral
1829	the traveler did not schedule tours in the morning.	the traveler did not schedule walking tours in the morning.	walking tours	tours	entailment
1830	the traveler did not schedule walking tours in the morning.	the traveler did not schedule tours in the morning.	walking tours	tours	neutral
1831	the traveler did not schedule tours in the morning.	the traveler did not schedule bus tours in the morning.	bus tours	tours	entailment
1832	the traveler did not schedule bus tours in the morning.	the traveler did not schedule tours in the morning.	bus tours	tours	neutral
1833	the traveler did not schedule tours in the morning.	the traveler did not schedule boat tours in the morning.	boat tours	tours	entailment
1834	the traveler did not schedule boat tours in the morning.	the traveler did not schedule tours in the morning.	boat tours	tours	neutral
1835	the traveler did not schedule tours in the morning.	the traveler did not schedule bike tours in the morning.	bike tours	tours	entailment
1836	the traveler did not schedule bike tours in the morning.	the traveler did not schedule tours in the morning.	bike tours	tours	neutral
1837	the chef did not add fats to the sauce.	the chef did not add butter to the sauce.	butter	fats	entailment
1838	the chef did not add butter to the sauce.	the chef did not add fats to the sauce.	butter	fats	neutral
1839	the chef did not add fats to the sauce.	the chef did not add olive oil to the sauce.	olive oil	fats	entailment
1840	the chef did not add olive oil to the sauce.	the chef did not add fats to the sauce.	olive oil	fats	neutral
1841	the chef did not add fats to the sauce.	the chef did not add lard to the sauce.	lard	fats	entailment
1842	the chef did not add lard to the sauce.	the chef did not add fats to the sauce.	lard	fats	neutral
1843	the chef did not add fats to the sauce.	the chef did not add ghee to the sauce.	ghee	fats	entailment
1844	the chef did not add ghee to the sauce.	the chef did not add fats to the sauce.	ghee	fats	neutral
1853	the gardener did not use fertilizers in spring.	the gardener did not use compost in spring.	compost	fertilizers	entailment
1854	the gardener did not use compost in spring.	the gardener did not use fertilizers in spring.	compost	fertilizers	neutral
1855	the gardener did not use fertilizers in spring.	the gardener did not use manure in spring.	manure	fertilizers	entailment
1856	the gardener did not use manure in spring.	the gardener did not use fertilizers in spring.	manure	fertilizers	neutral
1857	the gardener did not use fertilizers in spring.	the gardener did not use granular fertilizer in spring.	granular fertilizer	fertilizers	entailment
1858	the gardener did not use granular fertilizer in spring.	the gardener did not use fertilizers in spring.	granular fertilizer	fertilizers	neutral
1859	the gardener did not use fertilizers in spring.	the gardener did not use liquid fertilizer in spring.	liquid fertilizer	fertilizers	entailment
1860	the gardener did not use liquid fertilizer in spring.	the gardener did not use fertilizers in spring.	liquid fertilizer	fertilizers	neutral
1861	the athlete did not take supplements this week.	the athlete did not take vitamins this week.	vitamins	supplements	entailment
1862	the athlete did not take vitamins this week.	the athlete did not take supplements this week.	vitamins	supplements	neutral
1863	the athlete did not take supplements this week.	the athlete did not take creatine this week.	creatine	supplements	entailment
1864	the athlete did not take creatine this week.	the athlete did not take supplements this week.	creatine	supplements	neutral
1865	the athlete did not take supplements this week.	the athlete did not take electrolytes this week.	electrolytes	supplements	entailment
1866	the athlete did not take electrolytes this week.	the athlete did not take supplements this week.	electrolytes	supplements	neutral
1867	the athlete did not take supplements this week.	the athlete did not take protein powder this week.	protein powder	supplements	entailment
1868	the athlete did not take protein powder this week.	the athlete did not take supplements this week.	protein powder	supplements	neutral
1877	the tourist did not enter buildings on the tour.	the tourist did not enter churches on the tour.	churches	buildings	entailment
1878	the tourist did not enter churches on the tour.	the tourist did not enter buildings on the tour.	churches	buildings	neutral
1879	the tourist did not enter buildings on the tour.	the tourist did not enter museums on the tour.	museums	buildings	entailment
1880	the tourist did not enter museums on the tour.	the tourist did not enter buildings on the tour.	museums	buildings	neutral
1881	the tourist did not enter buildings on the tour.	the tourist did not enter palaces on the tour.	palaces	buildings	entailment
1882	the tourist did not enter palaces on the tour.	the tourist did not enter buildings on the tour.	palaces	buildings	neutral
1883	the tourist did not enter buildings on the tour.	the tourist did not enter theaters on the tour.	theaters	buildings	entailment
1884	the tourist did not enter theaters on the tour.	the tourist did not enter buildings on the tour.	theaters	buildings	neutral
1885	the cook did not use grains in the salad.	the cook did not use farro in the salad.	farro	grains	entailment
1886	the cook did not use farro in the salad.	the cook did not use grains in the salad.	farro	grains	neutral
1887	the cook did not use grains in the salad.	the cook did not use quinoa in the salad.	quinoa	grains	entailment
1888	the cook did not use quinoa in the salad.	the cook did not use grains in the salad.	quinoa	grains	neutral
1889	the cook did not use grains in the salad.	the cook did not use bulgur in the salad.	bulgur	grains	entailment
1890	the cook did not use bulgur in the salad.	the cook did not use grains in the salad.	bulgur	grains	neutral
1891	the cook did not use grains in the salad.	the cook did not use barley in the salad.	barley	grains	entailment
1892	the cook did not use barley in the salad.	the cook did not use grains in the salad.	barley	grains	neutral
1901	the engineer did not use adhesives on the joint.	the engineer did not use epoxy on the joint.	epoxy	adhesives	entailment
1902	the engineer did not use epoxy on the joint.	the engineer did not use adhesives on the joint.	epoxy	adhesives	neutral
1903	the engineer did not use adhesives on the joint.	the engineer did not use super glue on the joint.	super glue	adhesives	entailment
1904	the engineer did not use super glue on the joint.	the engineer did not use adhesives on the joint.	super glue	adhesives	neutral
1905	the engineer did not use adhesives on the joint.	the engineer did not use wood glue on the joint.	wood glue	adhesives	entailment
1906	the engineer did not use wood glue on the joint.	the engineer did not use adhesives on the joint.	wood glue	adhesives	neutral
1907	the engineer did not use adhesives on the joint.	the engineer did not use contact cement on the joint.	contact cement	adhesives	entailment
1908	the engineer did not use contact cement on the joint.	the engineer did not use adhesives on the joint.	contact cement	adhesives	neutral
1949	the developer did not open issues in the tracker.	the developer did not open bugs in the tracker.	bugs	issues	entailment
1950	the developer did not open bugs in the tracker.	the developer did not open issues in the tracker.	bugs	issues	neutral
1951	the developer did not open issues in the tracker.	the developer did not open feature requests in the tracker.	feature requests	issues	entailment
1952	the developer did not open feature requests in the tracker.	the developer did not open issues in the tracker.	feature requests	issues	neutral
1953	the developer did not open issues in the tracker.	the developer did not open tasks in the tracker.	tasks	issues	entailment
1954	the developer did not open tasks in the tracker.	the developer did not open issues in the tracker.	tasks	issues	neutral
1955	the developer did not open issues in the tracker.	the developer did not open epics in the tracker.	epics	issues	entailment
1956	the developer did not open epics in the tracker.	the developer did not open issues in the tracker.	epics	issues	neutral
1957	the farmer did not water crops this morning.	the farmer did not water corn this morning.	corn	crops	entailment
1958	the farmer did not water corn this morning.	the farmer did not water crops this morning.	corn	crops	neutral
1959	the farmer did not water crops this morning.	the farmer did not water wheat this morning.	wheat	crops	entailment
1960	the farmer did not water wheat this morning.	the farmer did not water crops this morning.	wheat	crops	neutral
1961	the farmer did not water crops this morning.	the farmer did not water soybeans this morning.	soybeans	crops	entailment
1962	the farmer did not water soybeans this morning.	the farmer did not water crops this morning.	soybeans	crops	neutral
1963	the farmer did not water crops this morning.	the farmer did not water cotton this morning.	cotton	crops	entailment
1964	the farmer did not water cotton this morning.	the farmer did not water crops this morning.	cotton	crops	neutral
1965	the editor did not insert images into the article.	the editor did not insert graphs into the article.	graphs	images	entailment
1966	the editor did not insert graphs into the article.	the editor did not insert images into the article.	graphs	images	neutral
1967	the editor did not insert images into the article.	the editor did not insert photos into the article.	photos	images	entailment
1968	the editor did not insert photos into the article.	the editor did not insert images into the article.	photos	images	neutral
1969	the editor did not insert images into the article.	the editor did not insert charts into the article.	charts	images	entailment
1970	the editor did not insert charts into the article.	the editor did not insert images into the article.	charts	images	neutral
1971	the editor did not insert images into the article.	the editor did not insert maps into the article.	maps	images	entailment
1972	the editor did not insert maps into the article.	the editor did not insert images into the article.	maps	images	neutral
1981	the musician did not record tracks in the studio.	the musician did not record vocals in the studio.	vocals	tracks	entailment
1982	the musician did not record vocals in the studio.	the musician did not record tracks in the studio.	vocals	tracks	neutral
1983	the musician did not record tracks in the studio.	the musician did not record guitars in the studio.	guitars	tracks	entailment
1984	the musician did not record guitars in the studio.	the musician did not record tracks in the studio.	guitars	tracks	neutral
1985	the musician did not record tracks in the studio.	the musician did not record drums in the studio.	drums	tracks	entailment
1986	the musician did not record drums in the studio.	the musician did not record tracks in the studio.	drums	tracks	neutral
1987	the musician did not record tracks in the studio.	the musician did not record synths in the studio.	synths	tracks	entailment
1988	the musician did not record synths in the studio.	the musician did not record tracks in the studio.	synths	tracks	neutral
1989	the resident did not sort waste into bins.	the resident did not sort waste into recycling bins.	recycling bins	bins	entailment
1990	the resident did not sort waste into recycling bins.	the resident did not sort waste into bins.	recycling bins	bins	neutral
1991	the resident did not sort waste into bins.	the resident did not sort waste into compost bins.	compost bins	bins	entailment
