textid	text	pair	weak	strong	label
845	the traveler did not visit cities in the north.	the traveler did not visit Reykjavik in the north.	Reykjavik	cities	entailment
846	the traveler did not visit Reykjavik in the north.	the traveler did not visit cities in the north.	Reykjavik	cities	neutral
847	the traveler did not visit cities in the north.	the traveler did not visit Stockholm in the north.	Stockholm	cities	entailment
848	the traveler did not visit Stockholm in the north.	the traveler did not visit cities in the north.	Stockholm	cities	neutral
865	the engineer did not tighten fasteners on the frame.	the engineer did not tighten bolts on the frame.	bolts	fasteners	entailment
866	the engineer did not tighten bolts on the frame.	the engineer did not tighten fasteners on the frame.	bolts	fasteners	neutral
867	the engineer did not tighten fasteners on the frame.	the engineer did not tighten screws on the frame.	screws	fasteners	entailment
868	the engineer did not tighten screws on the frame.	the engineer did not tighten fasteners on the frame.	screws	fasteners	neutral
869	the engineer did not tighten fasteners on the frame.	the engineer did not tighten rivets on the frame.	rivets	fasteners	entailment
870	the engineer did not tighten rivets on the frame.	the engineer did not tighten fasteners on the frame.	rivets	fasteners	neutral
871	the engineer did not tighten fasteners on the frame.	the engineer did not tighten nuts on the frame.	nuts	fasteners	entailment
872	the engineer did not tighten nuts on the frame.	the engineer did not tighten fasteners on the frame.	nuts	fasteners	neutral
873	the team did not follow procedures for deployment.	the team did not follow checklists for deployment.	checklists	procedures	entailment
874	the team did not follow checklists for deployment.	the team did not follow procedures for deployment.	checklists	procedures	neutral
875	the team did not follow procedures for deployment.	the team did not follow runbooks for deployment.	runbooks	procedures	entailment
876	the team did not follow runbooks for deployment.	the team did not follow procedures for deployment.	runbooks	procedures	neutral
877	the team did not follow procedures for deployment.	the team did not follow playbooks for deployment.	playbooks	procedures	entailment
878	the team did not follow playbooks for deployment.	the team did not follow procedures for deployment.	playbooks	procedures	neutral
879	the team did not follow procedures for deployment.	the team did not follow guidelines for deployment.	guidelines	procedures	entailment
880	the team did not follow guidelines for deployment.	the team did not follow procedures for deployment.	guidelines	procedures	neutral
881	the baker did not add flavors to the frosting.	the baker did not add vanilla to the frosting.	vanilla	flavors	entailment
882	the baker did not add vanilla to the frosting.	the baker did not add flavors to the frosting.	vanilla	flavors	neutral
883	the baker did not add flavors to the frosting.	the baker did not add chocolate to the frosting.	chocolate	flavors	entailment
884	the baker did not add chocolate to the frosting.	the baker did not add flavors to the frosting.	chocolate	flavors	neutral
885	the baker did not add flavors to the frosting.	the baker did not add lemon to the frosting.	lemon	flavors	entailment
886	the baker did not add lemon to the frosting.	the baker did not add flavors to the frosting.	lemon	flavors	neutral
887	the baker did not add flavors to the frosting.	the baker did not add strawberry to the frosting.	strawberry	flavors	entailment
888	the baker did not add strawberry to the frosting.	the baker did not add flavors to the frosting.	strawberry	flavors	neutral
889	the tourists did not book accommodations downtown.	the tourists did not book hotels downtown.	hotels	accommodations	entailment
890	the tourists did not book hotels downtown.	the tourists did not book accommodations downtown.	hotels	accommodations	neutral
891	the tourists did not book accommodations downtown.	the tourists did not book hostels downtown.	hostels	accommodations	entailment
892	the tourists did not book hostels downtown.	the tourists did not book accommodations downtown.	hostels	accommodations	neutral
893	the tourists did not book accommodations downtown.	the tourists did not book apartments downtown.	apartments	accommodations	entailment
894	the tourists did not book apartments downtown.	the tourists did not book accommodations downtown.	apartments	accommodations	neutral
895	the tourists did not book accommodations downtown.	the tourists did not book guesthouses downtown.	guesthouses	accommodations	entailment
896	the tourists did not book guesthouses downtown.	the tourists did not book accommodations downtown.	guesthouses	accommodations	neutral
897	the editor did not add citations to the manuscript.	the editor did not add footnotes to the manuscript.	footnotes	citations	entailment
898	the editor did not add footnotes to the manuscript.	the editor did not add citations to the manuscript.	footnotes	citations	neutral
899	the editor did not add citations to the manuscript.	the editor did not add endnotes to the manuscript.	endnotes	citations	entailment
900	the editor did not add endnotes to the manuscript.	the editor did not add citations to the manuscript.	endnotes	citations	neutral
901	the editor did not add citations to the manuscript.	the editor did not add bibliography entries to the manuscript.	bibliography entries	citations	entailment
902	the editor did not add bibliography entries to the manuscript.	the editor did not add citations to the manuscript.	bibliography entries	citations	neutral
903	the editor did not add citations to the manuscript.	the editor did not add inline citations to the manuscript.	inline citations	citations	entailment
904	the editor did not add inline citations to the manuscript.	the editor did not add citations to the manuscript.	inline citations	citations	neutral
905	the gardener did not prune shrubs along the fence.	the gardener did not prune boxwoods along the fence.	boxwoods	shrubs	entailment
906	the gardener did not prune boxwoods along the fence.	the gardener did not prune shrubs along the fence.	boxwoods	shrubs	neutral
907	the gardener did not prune shrubs along the fence.	the gardener did not prune azaleas along the fence.	azaleas	shrubs	entailment
908	the gardener did not prune azaleas along the fence.	the gardener did not prune shrubs along the fence.	azaleas	shrubs	neutral
909	the gardener did not prune shrubs along the fence.	the gardener did not prune hydrangeas along the fence.	hydrangeas	shrubs	entailment
910	the gardener did not prune hydrangeas along the fence.	the gardener did not prune shrubs along the fence.	hydrangeas	shrubs	neutral
911	the gardener did not prune shrubs along the fence.	the gardener did not prune holly bushes along the fence.	holly bushes	shrubs	entailment
912	the gardener did not prune holly bushes along the fence.	the gardener did not prune shrubs along the fence.	holly bushes	shrubs	neutral
913	the chef did not cook legumes for the stew.	the chef did not cook lentils for the stew.	lentils	legumes	entailment
914	the chef did not cook lentils for the stew.	the chef did not cook legumes for the stew.	lentils	legumes	neutral
915	the chef did not cook legumes for the stew.	the chef did not cook chickpeas for the stew.	chickpeas	legumes	entailment
916	the chef did not cook chickpeas for the stew.	the chef did not cook legumes for the stew.	chickpeas	legumes	neutral
917	the chef did not cook legumes for the stew.	the chef did not cook kidney beans for the stew.	kidney beans	legumes	entailment
918	the chef did not cook kidney beans for the stew.	the chef did not cook legumes for the stew.	kidney beans	legumes	neutral
919	the chef did not cook legumes for the stew.	the chef did not cook black beans for the stew.	black beans	legumes	entailment
920	the chef did not cook black beans for the stew.	the chef did not cook legumes for the stew.	black beans	legumes	neutral
921	the runner did not bring beverages for hydration.	the runner did not bring water for hydration.	water	beverages	entailment
922	the runner did not bring water for hydration.	the runner did not bring beverages for hydration.	water	beverages	neutral
923	the runner did not bring beverages for hydration.	the runner did not bring sports drinks for hydration.	sports drinks	beverages	entailment
924	the runner did not bring sports drinks for hydration.	the runner did not bring beverages for hydration.	sports drinks	beverages	neutral
925	the runner did not bring beverages for hydration.	the runner did not bring juice for hydration.	juice	beverages	entailment
926	the runner did not bring juice for hydration.	the runner did not bring beverages for hydration.	juice	beverages	neutral
927	the runner did not bring beverages for hydration.	the runner did not bring tea for hydration.	tea	beverages	entailment
928	the runner did not bring tea for hydration.	the runner did not bring beverages for hydration.	tea	beverages	neutral
929	the traveler did not cross borders on that route.	the traveler did not cross land borders on that route.	land borders	borders	entailment
930	the traveler did not cross land borders on that route.	the traveler did not cross borders on that route.	land borders	borders	neutral
931	the traveler did not cross borders on that route.	the traveler did not cross maritime borders on that route.	maritime borders	borders	entailment
932	the traveler did not cross maritime borders on that route.	the traveler did not cross borders on that route.	maritime borders	borders	neutral
933	the traveler did not cross borders on that route.	the traveler did not cross air borders on that route.	air borders	borders	entailment
934	the traveler did not cross air borders on that route.	the traveler did not cross borders on that route.	air borders	borders	neutral
935	the student did not write essays this semester.	the student did not write argumentative essays this semester.	argumentative essays	essays	entailment
936	the student did not write argumentative essays this semester.	the student did not write essays this semester.	argumentative essays	essays	neutral
937	the student did not write essays this semester.	the student did not write persuasive essays this semester.	persuasive essays	essays	entailment
938	the student did not write persuasive essays this semester.	the student did not write essays this semester.	persuasive essays	essays	neutral
939	the student did not write essays this semester.	the student did not write narrative essays this semester.	narrative essays	essays	entailment
940	the student did not write narrative essays this semester.	the student did not write essays this semester.	narrative essays	essays	neutral
941	the student did not write essays this semester.	the student did not write expository essays this semester.	expository essays	essays	entailment
942	the student did not write expository essays this semester.	the student did not write essays this semester.	expository essays	essays	neutral
943	the team did not track metrics for this sprint.	the team did not track velocity for this sprint.	velocity	metrics	entailment
944	the team did not track velocity for this sprint.	the team did not track metrics for this sprint.	velocity	metrics	neutral
945	the team did not track metrics for this sprint.	the team did not track lead time for this sprint.	lead time	metrics	entailment
946	the team did not track lead time for this sprint.	the team did not track metrics for this sprint.	lead time	metrics	neutral
947	the team did not track metrics for this sprint.	the team did not track cycle time for this sprint.	cycle time	metrics	entailment
948	the team did not track cycle time for this sprint.	the team did not track metrics for this sprint.	cycle time	metrics	neutral
949	the team did not track metrics for this sprint.	the team did not track defect rate for this sprint.	defect rate	metrics	entailment
950	the team did not track defect rate for this sprint.	the team did not track metrics for this sprint.	defect rate	metrics	neutral
951	the warehouse did not ship packages on friday.	the warehouse did not ship boxes on friday.	boxes	packages	entailment
952	the warehouse did not ship boxes on friday.	the warehouse did not ship packages on friday.	boxes	packages	neutral
953	the warehouse did not ship packages on friday.	the warehouse did not ship parcels on friday.	parcels	packages	entailment
954	the warehouse did not ship parcels on friday.	the warehouse did not ship packages on friday.	parcels	packages	neutral
955	the warehouse did not ship packages on friday.	the warehouse did not ship mailers on friday.	mailers	packages	entailment
956	the warehouse did not ship mailers on friday.	the warehouse did not ship packages on friday.	mailers	packages	neutral
957	the warehouse did not ship packages on friday.	the warehouse did not ship crates on friday.	crates	packages	entailment
958	the warehouse did not ship crates on friday.	the warehouse did not ship packages on friday.	crates	packages	neutral
959	the author did not use metaphors in that poem.	the author did not use dead metaphors in that poem.	dead metaphors	metaphors	entailment
960	the author did not use dead metaphors in that poem.	the author did not use metaphors in that poem.	dead metaphors	metaphors	neutral
961	the author did not use metaphors in that poem.	the author did not use extended metaphors in that poem.	extended metaphors	metaphors	entailment
962	the author did not use extended metaphors in that poem.	the author did not use metaphors in that poem.	extended metaphors	metaphors	neutral
963	the author did not use metaphors in that poem.	the author did not use mixed metaphors in that poem.	mixed metaphors	metaphors	entailment
964	the author did not use mixed metaphors in that poem.	the author did not use metaphors in that poem.	mixed metaphors	metaphors	neutral
965	the author did not use metaphors in that poem.	the author did not use implied metaphors in that poem.	implied metaphors	metaphors	entailment
966	the author did not use implied metaphors in that poem.	the author did not use metaphors in that poem.	implied metaphors	metaphors	neutral
967	the zoo did not feed birds in the afternoon.	the zoo did not feed parrots in the afternoon.	parrots	birds	entailment
968	the zoo did not feed parrots in the afternoon.	the zoo did not feed birds in the afternoon.	parrots	birds	neutral
969	the zoo did not feed birds in the afternoon.	the zoo did not feed eagles in the afternoon.	eagles	birds	entailment
970	the zoo did not feed eagles in the afternoon.	the zoo did not feed birds in the afternoon.	eagles	birds	neutral
971	the zoo did not feed birds in the afternoon.	the zoo did not feed penguins in the afternoon.	penguins	birds	entailment
972	the zoo did not feed penguins in the afternoon.	the zoo did not feed birds in the afternoon.	penguins	birds	neutral
973	the zoo did not feed birds in the afternoon.	the zoo did not feed sparrows in the afternoon.	sparrows	birds	entailment
974	the zoo did not feed sparrows in the afternoon.	the zoo did not feed birds in the afternoon.	sparrows	birds	neutral
983	the chef did not prepare sauces for the pasta.	the chef did not prepare marinara for the pasta.	marinara	sauces	entailment
984	the chef did not prepare marinara for the pasta.	the chef did not prepare sauces for the pasta.	marinara	sauces	neutral
985	the chef did not prepare sauces for the pasta.	the chef did not prepare alfredo for the pasta.	alfredo	sauces	entailment
986	the chef did not prepare alfredo for the pasta.	the chef did not prepare sauces for the pasta.	alfredo	sauces	neutral
987	the chef did not prepare sauces for the pasta.	the chef did not prepare pesto for the pasta.	pesto	sauces	entailment
988	the chef did not prepare pesto for the pasta.	the chef did not prepare sauces for the pasta.	pesto	sauces	neutral
989	the chef did not prepare sauces for the pasta.	the chef did not prepare boloñese for the pasta.	boloñese	sauces	entailment
990	the chef did not prepare boloñese for the pasta.	the chef did not prepare sauces for the pasta.	boloñese	sauces	neutral
991	the traveler did not bring documents for the visa.	the traveler did not bring passport for the visa.	passport	documents	entailment
992	the traveler did not bring passport for the visa.	the traveler did not bring documents for the visa.	passport	documents	neutral
993	the traveler did not bring documents for the visa.	the traveler did not bring bank statements for the visa.	bank statements	documents	entailment
994	the traveler did not bring bank statements for the visa.	the traveler did not bring documents for the visa.	bank statements	documents	neutral
995	the traveler did not bring documents for the visa.	the traveler did not bring invitation letter for the visa.	invitation letter	documents	entailment
996	the traveler did not bring invitation letter for the visa.	the traveler did not bring documents for the visa.	invitation letter	documents	neutral
997	the traveler did not bring documents for the visa.	the traveler did not bring application form for the visa.	application form	documents	entailment
998	the traveler did not bring application form for the visa.	the traveler did not bring documents for the visa.	application form	documents	neutral
999	the artist did not prepare canvases for the exhibition.	the artist did not prepare portrait canvases for the exhibition.	portrait canvases	canvases	entailment
1000	the artist did not prepare portrait canvases for the exhibition.	the artist did not prepare canvases for the exhibition.	portrait canvases	canvases	neutral
1001	the artist did not prepare canvases for the exhibition.	the artist did not prepare landscape canvases for the exhibition.	landscape canvases	canvases	entailment
1002	the artist did not prepare landscape canvases for the exhibition.	the artist did not prepare canvases for the exhibition.	landscape canvases	canvases	neutral
1003	the artist did not prepare canvases for the exhibition.	the artist did not prepare square canvases for the exhibition.	square canvases	canvases	entailment
1004	the artist did not prepare square canvases for the exhibition.	the artist did not prepare canvases for the exhibition.	square canvases	canvases	neutral
1005	the artist did not prepare canvases for the exhibition.	the artist did not prepare panoramic canvases for the exhibition.	panoramic canvases	canvases	entailment
1006	the artist did not prepare panoramic canvases for the exhibition.	the artist did not prepare canvases for the exhibition.	panoramic canvases	canvases	neutral
1007	the doctor did not prescribe treatments for allergies.	the doctor did not prescribe antihistamines for allergies.	antihistamines	treatments	entailment
1008	the doctor did not prescribe antihistamines for allergies.	the doctor did not prescribe treatments for allergies.	antihistamines	treatments	neutral
1009	the doctor did not prescribe treatments for allergies.	the doctor did not prescribe nasal sprays for allergies.	nasal sprays	treatments	entailment
1010	the doctor did not prescribe nasal sprays for allergies.	the doctor did not prescribe treatments for allergies.	nasal sprays	treatments	neutral
1011	the doctor did not prescribe treatments for allergies.	the doctor did not prescribe eye drops for allergies.	eye drops	treatments	entailment
1012	the doctor did not prescribe eye drops for allergies.	the doctor did not prescribe treatments for allergies.	eye drops	treatments	neutral
1013	the doctor did not prescribe treatments for allergies.	the doctor did not prescribe immunotherapy for allergies.	immunotherapy	treatments	entailment
1014	the doctor did not prescribe immunotherapy for allergies.	the doctor did not prescribe treatments for allergies.	immunotherapy	treatments	neutral
1015	the lab did not grow bacteria in that incubator.	the lab did not grow E. coli in that incubator.	E. coli	bacteria	entailment
1016	the lab did not grow E. coli in that incubator.	the lab did not grow bacteria in that incubator.	E. coli	bacteria	neutral
1017	the lab did not grow bacteria in that incubator.	the lab did not grow Staphylococcus in that incubator.	Staphylococcus	bacteria	entailment
1018	the lab did not grow Staphylococcus in that incubator.	the lab did not grow bacteria in that incubator.	Staphylococcus	bacteria	neutral
1019	the lab did not grow bacteria in that incubator.	the lab did not grow Bacillus in that incubator.	Bacillus	bacteria	entailment
1020	the lab did not grow Bacillus in that incubator.	the lab did not grow bacteria in that incubator.	Bacillus	bacteria	neutral
1021	the lab did not grow bacteria in that incubator.	the lab did not grow Streptococcus in that incubator.	Streptococcus	bacteria	entailment
1022	the lab did not grow Streptococcus in that incubator.	the lab did not grow bacteria in that incubator.	Streptococcus	bacteria	neutral
1023	the teacher did not review topics from algebra.	the teacher did not review linear equations from algebra.	linear equations	topics	entailment
1024	the teacher did not review linear equations from algebra.	the teacher did not review topics from algebra.	linear equations	topics	neutral
1025	the teacher did not review topics from algebra.	the teacher did not review quadratic functions from algebra.	quadratic functions	topics	entailment
1026	the teacher did not review quadratic functions from algebra.	the teacher did not review topics from algebra.	quadratic functions	topics	neutral
1027	the teacher did not review topics from algebra.	the teacher did not review polynomials from algebra.	polynomials	topics	entailment
1028	the teacher did not review polynomials from algebra.	the teacher did not review topics from algebra.	polynomials	topics	neutral
1029	the teacher did not review topics from algebra.	the teacher did not review inequalities from algebra.	inequalities	topics	entailment
1030	the teacher did not review inequalities from algebra.	the teacher did not review topics from algebra.	inequalities	topics	neutral
1031	the musician did not play genres requested by the crowd.	the musician did not play jazz requested by the crowd.	jazz	genres	entailment
1032	the musician did not play jazz requested by the crowd.	the musician did not play genres requested by the crowd.	jazz	genres	neutral
1033	the musician did not play genres requested by the crowd.	the musician did not play rock requested by the crowd.	rock	genres	entailment
1034	the musician did not play rock requested by the crowd.	the musician did not play genres requested by the crowd.	rock	genres	neutral
1035	the musician did not play genres requested by the crowd.	the musician did not play classical requested by the crowd.	classical	genres	entailment
1036	the musician did not play classical requested by the crowd.	the musician did not play genres requested by the crowd.	classical	genres	neutral
1037	the musician did not play genres requested by the crowd.	the musician did not play hip-hop requested by the crowd.	hip-hop	genres	entailment
1038	the musician did not play hip-hop requested by the crowd.	the musician did not play genres requested by the crowd.	hip-hop	genres	neutral
1039	the manager did not set goals for the quarter.	the manager did not set revenue goals for the quarter.	revenue goals	goals	entailment
1040	the manager did not set revenue goals for the quarter.	the manager did not set goals for the quarter.	revenue goals	goals	neutral
1041	the manager did not set goals for the quarter.	the manager did not set growth goals for the quarter.	growth goals	goals	entailment
1042	the manager did not set growth goals for the quarter.	the manager did not set goals for the quarter.	growth goals	goals	neutral
1043	the manager did not set goals for the quarter.	the manager did not set retention goals for the quarter.	retention goals	goals	entailment
1044	the manager did not set retention goals for the quarter.	the manager did not set goals for the quarter.	retention goals	goals	neutral
1045	the manager did not set goals for the quarter.	the manager did not set quality goals for the quarter.	quality goals	goals	entailment
1046	the manager did not set quality goals for the quarter.	the manager did not set goals for the quarter.	quality goals	goals	neutral
1047	the store did not stock beverages in the cooler.	the store did not stock soda in the cooler.	soda	beverages	entailment
1048	the store did not stock soda in the cooler.	the store did not stock beverages in the cooler.	soda	beverages	neutral
1049	the store did not stock beverages in the cooler.	the store did not stock water in the cooler.	water	beverages	entailment
1050	the store did not stock water in the cooler.	the store did not stock beverages in the cooler.	water	beverages	neutral
1051	the store did not stock beverages in the cooler.	the store did not stock juice in the cooler.	juice	beverages	entailment
1052	the store did not stock juice in the cooler.	the store did not stock beverages in the cooler.	juice	beverages	neutral
1053	the store did not stock beverages in the cooler.	the store did not stock iced tea in the cooler.	iced tea	beverages	entailment
1054	the store did not stock iced tea in the cooler.	the store did not stock beverages in the cooler.	iced tea	beverages	neutral
1055	the traveler did not carry luggage on the train.	the traveler did not carry suitcases on the train.	suitcases	luggage	entailment
1056	the traveler did not carry suitcases on the train.	the traveler did not carry luggage on the train.	suitcases	luggage	neutral
1057	the traveler did not carry luggage on the train.	the traveler did not carry carry-ons on the train.	carry-ons	luggage	entailment
1058	the traveler did not carry carry-ons on the train.	the traveler did not carry luggage on the train.	carry-ons	luggage	neutral
1059	the traveler did not carry luggage on the train.	the traveler did not carry duffel bags on the train.	duffel bags	luggage	entailment
1060	the traveler did not carry duffel bags on the train.	the traveler did not carry luggage on the train.	duffel bags	luggage	neutral
1061	the traveler did not carry luggage on the train.	the traveler did not carry garment bags on the train.	garment bags	luggage	entailment
1062	the traveler did not carry garment bags on the train.	the traveler did not carry luggage on the train.	garment bags	luggage	neutral
1063	the chef did not add vegetables to the omelet.	the chef did not add onions to the omelet.	onions	vegetables	entailment
1064	the chef did not add onions to the omelet.	the chef did not add vegetables to the omelet.	onions	vegetables	neutral
1065	the chef did not add vegetables to the omelet.	the chef did not add peppers to the omelet.	peppers	vegetables	entailment
1066	the chef did not add peppers to the omelet.	the chef did not add vegetables to the omelet.	peppers	vegetables	neutral
1067	the chef did not add vegetables to the omelet.	the chef did not add spinach to the omelet.	spinach	vegetables	entailment
1068	the chef did not add spinach to the omelet.	the chef did not add vegetables to the omelet.	spinach	vegetables	neutral
1069	the chef did not add vegetables to the omelet.	the chef did not add mushrooms to the omelet.	mushrooms	vegetables	entailment
1070	the chef did not add mushrooms to the omelet.	the chef did not add vegetables to the omelet.	mushrooms	vegetables	neutral
1079	the developer did not deploy services to the cluster.	the developer did not deploy authentication service to the cluster.	authentication service	services	entailment
1080	the developer did not deploy authentication service to the cluster.	the developer did not deploy services to the cluster.	authentication service	services	neutral
1081	the developer did not deploy services to the cluster.	the developer did not deploy billing service to the cluster.	billing service	services	entailment
1082	the developer did not deploy billing service to the cluster.	the developer did not deploy services to the cluster.	billing service	services	neutral
1083	the developer did not deploy services to the cluster.	the developer did not deploy search service to the cluster.	search service	services	entailment
1084	the developer did not deploy search service to the cluster.	the developer did not deploy services to the cluster.	search service	services	neutral
1085	the developer did not deploy services to the cluster.	the developer did not deploy notification service to the cluster.	notification service	services	entailment
1086	the developer did not deploy notification service to the cluster.	the developer did not deploy services to the cluster.	notification service	services	neutral
1087	the florist did not arrange bouquets for the ceremony.	the florist did not arrange rose bouquets for the ceremony.	rose bouquets	bouquets	entailment
1088	the florist did not arrange rose bouquets for the ceremony.	the florist did not arrange bouquets for the ceremony.	rose bouquets	bouquets	neutral
1089	the florist did not arrange bouquets for the ceremony.	the florist did not arrange mixed bouquets for the ceremony.	mixed bouquets	bouquets	entailment
1090	the florist did not arrange mixed bouquets for the ceremony.	the florist did not arrange bouquets for the ceremony.	mixed bouquets	bouquets	neutral
1091	the florist did not arrange bouquets for the ceremony.	the florist did not arrange wildflower bouquets for the ceremony.	wildflower bouquets	bouquets	entailment
1092	the florist did not arrange wildflower bouquets for the ceremony.	the florist did not arrange bouquets for the ceremony.	wildflower bouquets	bouquets	neutral
1093	the florist did not arrange bouquets for the ceremony.	the florist did not arrange lily bouquets for the ceremony.	lily bouquets	bouquets	entailment
1094	the florist did not arrange lily bouquets for the ceremony.	the florist did not arrange bouquets for the ceremony.	lily bouquets	bouquets	neutral
1095	the librarian did not archive newspapers this week.	the librarian did not archive local newspapers this week.	local newspapers	newspapers	entailment
1096	the librarian did not archive local newspapers this week.	the librarian did not archive newspapers this week.	local newspapers	newspapers	neutral
1097	the librarian did not archive newspapers this week.	the librarian did not archive national newspapers this week.	national newspapers	newspapers	entailment
1098	the librarian did not archive national newspapers this week.	the librarian did not archive newspapers this week.	national newspapers	newspapers	neutral
1099	the librarian did not archive newspapers this week.	the librarian did not archive weekly newspapers this week.	weekly newspapers	newspapers	entailment
1100	the librarian did not archive weekly newspapers this week.	the librarian did not archive newspapers this week.	weekly newspapers	newspapers	neutral
1101	the librarian did not archive newspapers this week.	the librarian did not archive evening newspapers this week.	evening newspapers	newspapers	entailment
1102	the librarian did not archive evening newspapers this week.	the librarian did not archive newspapers this week.	evening newspapers	newspapers	neutral
1111	the pilot did not request clearance from control.	the pilot did not request takeoff clearance from control.	takeoff clearance	clearance	entailment
1112	the pilot did not request takeoff clearance from control.	the pilot did not request clearance from control.	takeoff clearance	clearance	neutral
1113	the pilot did not request clearance from control.	the pilot did not request landing clearance from control.	landing clearance	clearance	entailment
1114	the pilot did not request landing clearance from control.	the pilot did not request clearance from control.	landing clearance	clearance	neutral
1115	the pilot did not request clearance from control.	the pilot did not request taxi clearance from control.	taxi clearance	clearance	entailment
1116	the pilot did not request taxi clearance from control.	the pilot did not request clearance from control.	taxi clearance	clearance	neutral
1117	the pilot did not request clearance from control.	the pilot did not request approach clearance from control.	approach clearance	clearance	entailment
1118	the pilot did not request approach clearance from control.	the pilot did not request clearance from control.	approach clearance	clearance	neutral
1119	the researcher did not cite journals in the paper.	the researcher did not cite Nature in the paper.	Nature	journals	entailment
1120	the researcher did not cite Nature in the paper.	the researcher did not cite journals in the paper.	Nature	journals	neutral
1121	the researcher did not cite journals in the paper.	the researcher did not cite Science in the paper.	Science	journals	entailment
1122	the researcher did not cite Science in the paper.	the researcher did not cite journals in the paper.	Science	journals	neutral
1123	the researcher did not cite journals in the paper.	the researcher did not cite Cell in the paper.	Cell	journals	entailment
1124	the researcher did not cite Cell in the paper.	the researcher did not cite journals in the paper.	Cell	journals	neutral
1125	the researcher did not cite journals in the paper.	the researcher did not cite The Lancet in the paper.	The Lancet	journals	entailment
1126	the researcher did not cite The Lancet in the paper.	the researcher did not cite journals in the paper.	The Lancet	journals	neutral
1135	the runner did not wear accessories during the race.	the runner did not wear wristbands during the race.	wristbands	accessories	entailment
1136	the runner did not wear wristbands during the race.	the runner did not wear accessories during the race.	wristbands	accessories	neutral
1137	the runner did not wear accessories during the race.	the runner did not wear headbands during the race.	headbands	accessories	entailment
1138	the runner did not wear headbands during the race.	the runner did not wear accessories during the race.	headbands	accessories	neutral
1139	the runner did not wear accessories during the race.	the runner did not wear sunglasses during the race.	sunglasses	accessories	entailment
1140	the runner did not wear sunglasses during the race.	the runner did not wear accessories during the race.	sunglasses	accessories	neutral
1141	the runner did not wear accessories during the race.	the runner did not wear arm sleeves during the race.	arm sleeves	accessories	entailment
1142	the runner did not wear arm sleeves during the race.	the runner did not wear accessories during the race.	arm sleeves	accessories	neutral
1143	the parent did not read stories at bedtime.	the parent did not read fairy tales at bedtime.	fairy tales	stories	entailment
1144	the parent did not read fairy tales at bedtime.	the parent did not read stories at bedtime.	fairy tales	stories	neutral
1145	the parent did not read stories at bedtime.	the parent did not read fables at bedtime.	fables	stories	entailment
1146	the parent did not read fables at bedtime.	the parent did not read stories at bedtime.	fables	stories	neutral
1147	the parent did not read stories at bedtime.	the parent did not read adventure stories at bedtime.	adventure stories	stories	entailment
1148	the parent did not read adventure stories at bedtime.	the parent did not read stories at bedtime.	adventure stories	stories	neutral
1149	the parent did not read stories at bedtime.	the parent did not read bedtime stories at bedtime.	bedtime stories	stories	entailment
1150	the parent did not read bedtime stories at bedtime.	the parent did not read stories at bedtime.	bedtime stories	stories	neutral
1151	the musician did not use effects on the track.	the musician did not use reverb on the track.	reverb	effects	entailment
1152	the musician did not use reverb on the track.	the musician did not use effects on the track.	reverb	effects	neutral
1153	the musician did not use effects on the track.	the musician did not use delay on the track.	delay	effects	entailment
1154	the musician did not use delay on the track.	the musician did not use effects on the track.	delay	effects	neutral
1155	the musician did not use effects on the track.	the musician did not use chorus on the track.	chorus	effects	entailment
1156	the musician did not use chorus on the track.	the musician did not use effects on the track.	chorus	effects	neutral
1157	the musician did not use effects on the track.	the musician did not use distortion on the track.	distortion	effects	entailment
1158	the musician did not use distortion on the track.	the musician did not use effects on the track.	distortion	effects	neutral
1159	the tourist did not visit landmarks downtown.	the tourist did not visit monuments downtown.	monuments	landmarks	entailment
1160	the tourist did not visit monuments downtown.	the tourist did not visit landmarks downtown.	monuments	landmarks	neutral
1161	the tourist did not visit landmarks downtown.	the tourist did not visit statues downtown.	statues	landmarks	entailment
1162	the tourist did not visit statues downtown.	the tourist did not visit landmarks downtown.	statues	landmarks	neutral
1163	the tourist did not visit landmarks downtown.	the tourist did not visit museums downtown.	museums	landmarks	entailment
1164	the tourist did not visit museums downtown.	the tourist did not visit landmarks downtown.	museums	landmarks	neutral
1165	the tourist did not visit landmarks downtown.	the tourist did not visit cathedrals downtown.	cathedrals	landmarks	entailment
1166	the tourist did not visit cathedrals downtown.	the tourist did not visit landmarks downtown.	cathedrals	landmarks	neutral
1167	the botanist did not collect seeds from the field.	the botanist did not collect sunflower seeds from the field.	sunflower seeds	seeds	entailment
1168	the botanist did not collect sunflower seeds from the field.	the botanist did not collect seeds from the field.	sunflower seeds	seeds	neutral
1169	the botanist did not collect seeds from the field.	the botanist did not collect pumpkin seeds from the field.	pumpkin seeds	seeds	entailment
1170	the botanist did not collect pumpkin seeds from the field.	the botanist did not collect seeds from the field.	pumpkin seeds	seeds	neutral
1171	the botanist did not collect seeds from the field.	the botanist did not collect sesame seeds from the field.	sesame seeds	seeds	entailment
1172	the botanist did not collect sesame seeds from the field.	the botanist did not collect seeds from the field.	sesame seeds	seeds	neutral
1173	the botanist did not collect seeds from the field.	the botanist did not collect flaxseeds from the field.	flaxseeds	seeds	entailment
1174	the botanist did not collect flaxseeds from the field.	the botanist did not collect seeds from the field.	flaxseeds	seeds	neutral
1175	the editor did not remove paragraphs from the draft.	the editor did not remove introduction paragraphs from the draft.	introduction paragraphs	paragraphs	entailment
