textid	text	pair	weak	strong	label
1558	a woman is not holding a mirrorless camera.	a woman is not holding a camera.	mirrorless camera	camera	non-entailment
1559	a woman is not holding a camera.	a woman is not holding a point-and-shoot.	entailment		
1560	a woman is not holding a point-and-shoot.	a woman is not holding a camera.	point-and-shoot	camera	non-entailment
1561	a child does not have a camera.	a child does not have a DSLR.	entailment		
1562	a child does not have a DSLR.	a child does not have a camera.	DSLR	camera	non-entailment
1563	a child does not have a camera.	a child does not have a mirrorless camera.	entailment		
1564	a child does not have a mirrorless camera.	a child does not have a camera.	mirrorless camera	camera	non-entailment
1565	a child does not have a camera.	a child does not have a point-and-shoot.	entailment		
1566	a child does not have a point-and-shoot.	a child does not have a camera.	point-and-shoot	camera	non-entailment
1567	a student did not bring a camera.	a student did not bring a DSLR.	entailment		
1568	a student did not bring a DSLR.	a student did not bring a camera.	DSLR	camera	non-entailment
1569	a student did not bring a camera.	a student did not bring a mirrorless camera.	entailment		
1570	a student did not bring a mirrorless camera.	a student did not bring a camera.	mirrorless camera	camera	non-entailment
1571	a student did not bring a camera.	a student did not bring a point-and-shoot.	entailment		
1572	a student did not bring a point-and-shoot.	a student did not bring a camera.	point-and-shoot	camera	non-entailment
1573	a worker is without a camera.	a worker is without a DSLR.	entailment		
1574	a worker is without a DSLR.	a worker is without a camera.	DSLR	camera	non-entailment
1575	a worker is without a camera.	a worker is without a mirrorless camera.	entailment		
1576	a worker is without a mirrorless camera.	a worker is without a camera.	mirrorless camera	camera	non-entailment
1577	a worker is without a camera.	a worker is without a point-and-shoot.	entailment		
1578	a worker is without a point-and-shoot.	a worker is without a camera.	point-and-shoot	camera	non-entailment
1579	an athlete is missing a camera.	an athlete is missing a DSLR.	entailment		
1580	an athlete is missing a DSLR.	an athlete is missing a camera.	DSLR	camera	non-entailment
1581	an athlete is missing a camera.	an athlete is missing a mirrorless camera.	entailment		
1582	an athlete is missing a mirrorless camera.	an athlete is missing a camera.	mirrorless camera	camera	non-entailment
1583	an athlete is missing a camera.	an athlete is missing a point-and-shoot.	entailment		
1584	an athlete is missing a point-and-shoot.	an athlete is missing a camera.	point-and-shoot	camera	non-entailment
1585	there is a man not wearing a helmet.	there is a man not wearing a bicycle helmet.	entailment		
1586	there is a man not wearing a bicycle helmet.	there is a man not wearing a helmet.	bicycle helmet	helmet	non-entailment
1587	there is a man not wearing a helmet.	there is a man not wearing a motorcycle helmet.	entailment		
1588	there is a man not wearing a motorcycle helmet.	there is a man not wearing a helmet.	motorcycle helmet	helmet	non-entailment
1589	there is a man not wearing a helmet.	there is a man not wearing a climbing helmet.	entailment		
1590	there is a man not wearing a climbing helmet.	there is a man not wearing a helmet.	climbing helmet	helmet	non-entailment
1591	a woman is not holding a helmet.	a woman is not holding a bicycle helmet.	entailment		
1592	a woman is not holding a bicycle helmet.	a woman is not holding a helmet.	bicycle helmet	helmet	non-entailment
1593	a woman is not holding a helmet.	a woman is not holding a motorcycle helmet.	entailment		
1594	a woman is not holding a motorcycle helmet.	a woman is not holding a helmet.	motorcycle helmet	helmet	non-entailment
1595	a woman is not holding a helmet.	a woman is not holding a climbing helmet.	entailment		
1596	a woman is not holding a climbing helmet.	a woman is not holding a helmet.	climbing helmet	helmet	non-entailment
1597	a child does not have a helmet.	a child does not have a bicycle helmet.	entailment		
1598	a child does not have a bicycle helmet.	a child does not have a helmet.	bicycle helmet	helmet	non-entailment
1599	a child does not have a helmet.	a child does not have a motorcycle helmet.	entailment		
1600	a child does not have a motorcycle helmet.	a child does not have a helmet.	motorcycle helmet	helmet	non-entailment
1601	a child does not have a helmet.	a child does not have a climbing helmet.	entailment		
1602	a child does not have a climbing helmet.	a child does not have a helmet.	climbing helmet	helmet	non-entailment
1603	a student did not bring a helmet.	a student did not bring a bicycle helmet.	entailment		
1604	a student did not bring a bicycle helmet.	a student did not bring a helmet.	bicycle helmet	helmet	non-entailment
1605	a student did not bring a helmet.	a student did not bring a motorcycle helmet.	entailment		
1606	a student did not bring a motorcycle helmet.	a student did not bring a helmet.	motorcycle helmet	helmet	non-entailment
1607	a student did not bring a helmet.	a student did not bring a climbing helmet.	entailment		
1608	a student did not bring a climbing helmet.	a student did not bring a helmet.	climbing helmet	helmet	non-entailment
1609	a worker is without a helmet.	a worker is without a bicycle helmet.	entailment		
1610	a worker is without a bicycle helmet.	a worker is without a helmet.	bicycle helmet	helmet	non-entailment
1611	a worker is without a helmet.	a worker is without a motorcycle helmet.	entailment		
1612	a worker is without a motorcycle helmet.	a worker is without a helmet.	motorcycle helmet	helmet	non-entailment
1613	a worker is without a helmet.	a worker is without a climbing helmet.	entailment		
1614	a worker is without a climbing helmet.	a worker is without a helmet.	climbing helmet	helmet	non-entailment
1615	an athlete is missing a helmet.	an athlete is missing a bicycle helmet.	entailment		
1616	an athlete is missing a bicycle helmet.	an athlete is missing a helmet.	bicycle helmet	helmet	non-entailment
1617	an athlete is missing a helmet.	an athlete is missing a motorcycle helmet.	entailment		
1618	an athlete is missing a motorcycle helmet.	an athlete is missing a helmet.	motorcycle helmet	helmet	non-entailment
1619	an athlete is missing a helmet.	an athlete is missing a climbing helmet.	entailment		
1620	an athlete is missing a climbing helmet.	an athlete is missing a helmet.	climbing helmet	helmet	non-entailment
1621	there is a man not wearing a bike.	there is a man not wearing a road bike.	entailment		
1622	there is a man not wearing a road bike.	there is a man not wearing a bike.	road bike	bike	non-entailment
1623	there is a man not wearing a bike.	there is a man not wearing a mountain bike.	entailment		
1624	there is a man not wearing a mountain bike.	there is a man not wearing a bike.	mountain bike	bike	non-entailment
1625	there is a man not wearing a bike.	there is a man not wearing a hybrid bike.	entailment		
1626	there is a man not wearing a hybrid bike.	there is a man not wearing a bike.	hybrid bike	bike	non-entailment
1627	a woman is not holding a bike.	a woman is not holding a road bike.	entailment		
1628	a woman is not holding a road bike.	a woman is not holding a bike.	road bike	bike	non-entailment
1629	a woman is not holding a bike.	a woman is not holding a mountain bike.	entailment		
1630	a woman is not holding a mountain bike.	a woman is not holding a bike.	mountain bike	bike	non-entailment
1631	a woman is not holding a bike.	a woman is not holding a hybrid bike.	entailment		
1632	a woman is not holding a hybrid bike.	a woman is not holding a bike.	hybrid bike	bike	non-entailment
1633	a child does not have a bike.	a child does not have a road bike.	entailment		
1634	a child does not have a road bike.	a child does not have a bike.	road bike	bike	non-entailment
1635	a child does not have a bike.	a child does not have a mountain bike.	entailment		
1636	a child does not have a mountain bike.	a child does not have a bike.	mountain bike	bike	non-entailment
1637	a child does not have a bike.	a child does not have a hybrid bike.	entailment		
1638	a child does not have a hybrid bike.	a child does not have a bike.	hybrid bike	bike	non-entailment
1639	a student did not bring a bike.	a student did not bring a road bike.	entailment		
1640	a student did not bring a road bike.	a student did not bring a bike.	road bike	bike	non-entailment
1641	a student did not bring a bike.	a student did not bring a mountain bike.	entailment		
1642	a student did not bring a mountain bike.	a student did not bring a bike.	mountain bike	bike	non-entailment
1643	a student did not bring a bike.	a student did not bring a hybrid bike.	entailment		
1644	a student did not bring a hybrid bike.	a student did not bring a bike.	hybrid bike	bike	non-entailment
1645	a worker is without a bike.	a worker is without a road bike.	entailment		
1646	a worker is without a road bike.	a worker is without a bike.	road bike	bike	non-entailment
1647	a worker is without a bike.	a worker is without a mountain bike.	entailment		
1648	a worker is without a mountain bike.	a worker is without a bike.	mountain bike	bike	non-entailment
1649	a worker is without a bike.	a worker is without a hybrid bike.	entailment		
1650	a worker is without a hybrid bike.	a worker is without a bike.	hybrid bike	bike	non-entailment
1651	an athlete is missing a bike.	an athlete is missing a road bike.	entailment		
1652	an athlete is missing a road bike.	an athlete is missing a bike.	road bike	bike	non-entailment
1653	an athlete is missing a bike.	an athlete is missing a mountain bike.	entailment		
1654	an athlete is missing a mountain bike.	an athlete is missing a bike.	mountain bike	bike	non-entailment
1655	an athlete is missing a bike.	an athlete is missing a hybrid bike.	entailment		
1656	an athlete is missing a hybrid bike.	an athlete is missing a bike.	hybrid bike	bike	non-entailment
1657	there is a man not wearing a scooter.	there is a man not wearing a kick scooter.	entailment		
1658	there is a man not wearing a kick scooter.	there is a man not wearing a scooter.	kick scooter	scooter	non-entailment
1659	there is a man not wearing a scooter.	there is a man not wearing a electric scooter.	entailment		
1660	there is a man not wearing a electric scooter.	there is a man not wearing a scooter.	electric scooter	scooter	non-entailment
1661	there is a man not wearing a scooter.	there is a man not wearing a mobility scooter.	entailment		
1662	there is a man not wearing a mobility scooter.	there is a man not wearing a scooter.	mobility scooter	scooter	non-entailment
1663	a woman is not holding a scooter.	a woman is not holding a kick scooter.	entailment		
1664	a woman is not holding a kick scooter.	a woman is not holding a scooter.	kick scooter	scooter	non-entailment
1665	a woman is not holding a scooter.	a woman is not holding a electric scooter.	entailment		
1666	a woman is not holding a electric scooter.	a woman is not holding a scooter.	electric scooter	scooter	non-entailment
1667	a woman is not holding a scooter.	a woman is not holding a mobility scooter.	entailment		
1668	a woman is not holding a mobility scooter.	a woman is not holding a scooter.	mobility scooter	scooter	non-entailment
1669	a child does not have a scooter.	a child does not have a kick scooter.	entailment		
1670	a child does not have a kick scooter.	a child does not have a scooter.	kick scooter	scooter	non-entailment
1671	a child does not have a scooter.	a child does not have a electric scooter.	entailment		
1672	a child does not have a electric scooter.	a child does not have a scooter.	electric scooter	scooter	non-entailment
1673	a child does not have a scooter.	a child does not have a mobility scooter.	entailment		
1674	a child does not have a mobility scooter.	a child does not have a scooter.	mobility scooter	scooter	non-entailment
1675	a student did not bring a scooter.	a student did not bring a kick scooter.	entailment		
1676	a student did not bring a kick scooter.	a student did not bring a scooter.	kick scooter	scooter	non-entailment
1677	a student did not bring a scooter.	a student did not bring a electric scooter.	entailment		
1678	a student did not bring a electric scooter.	a student did not bring a scooter.	electric scooter	scooter	non-entailment
1679	a student did not bring a scooter.	a student did not bring a mobility scooter.	entailment		
1680	a student did not bring a mobility scooter.	a student did not bring a scooter.	mobility scooter	scooter	non-entailment
1681	a worker is without a scooter.	a worker is without a kick scooter.	entailment		
1682	a worker is without a kick scooter.	a worker is without a scooter.	kick scooter	scooter	non-entailment
1683	a worker is without a scooter.	a worker is without a electric scooter.	entailment		
1684	a worker is without a electric scooter.	a worker is without a scooter.	electric scooter	scooter	non-entailment
1685	a worker is without a scooter.	a worker is without a mobility scooter.	entailment		
1686	a worker is without a mobility scooter.	a worker is without a scooter.	mobility scooter	scooter	non-entailment
1687	an athlete is missing a scooter.	an athlete is missing a kick scooter.	entailment		
1688	an athlete is missing a kick scooter.	an athlete is missing a scooter.	kick scooter	scooter	non-entailment
1689	an athlete is missing a scooter.	an athlete is missing a electric scooter.	entailment		
1690	an athlete is missing a electric scooter.	an athlete is missing a scooter.	electric scooter	scooter	non-entailment
1691	an athlete is missing a scooter.	an athlete is missing a mobility scooter.	entailment		
1692	an athlete is missing a mobility scooter.	an athlete is missing a scooter.	mobility scooter	scooter	non-entailment
1693	there is a man not wearing a bus.	there is a man not wearing a city bus.	entailment		
1694	there is a man not wearing a city bus.	there is a man not wearing a bus.	city bus	bus	non-entailment
1695	there is a man not wearing a bus.	there is a man not wearing a double-decker bus.	entailment		
1696	there is a man not wearing a double-decker bus.	there is a man not wearing a bus.	double-decker bus	bus	non-entailment
1697	there is a man not wearing a bus.	there is a man not wearing a shuttle bus.	entailment		
1698	there is a man not wearing a shuttle bus.	there is a man not wearing a bus.	shuttle bus	bus	non-entailment
1699	a woman is not holding a bus.	a woman is not holding a city bus.	entailment		
1700	a woman is not holding a city bus.	a woman is not holding a bus.	city bus	bus	non-entailment
1701	a woman is not holding a bus.	a woman is not holding a double-decker bus.	entailment		
1702	a woman is not holding a double-decker bus.	a woman is not holding a bus.	double-decker bus	bus	non-entailment
1703	a woman is not holding a bus.	a woman is not holding a shuttle bus.	entailment		
1704	a woman is not holding a shuttle bus.	a woman is not holding a bus.	shuttle bus	bus	non-entailment
1705	a child does not have a bus.	a child does not have a city bus.	entailment		
1706	a child does not have a city bus.	a child does not have a bus.	city bus	bus	non-entailment
1707	a child does not have a bus.	a child does not have a double-decker bus.	entailment		
1708	a child does not have a double-decker bus.	a child does not have a bus.	double-decker bus	bus	non-entailment
1709	a child does not have a bus.	a child does not have a shuttle bus.	entailment		
1710	a child does not have a shuttle bus.	a child does not have a bus.	shuttle bus	bus	non-entailment
1711	a student did not bring a bus.	a student did not bring a city bus.	entailment		
1712	a student did not bring a city bus.	a student did not bring a bus.	city bus	bus	non-entailment
1713	a student did not bring a bus.	a student did not bring a double-decker bus.	entailment		
1714	a student did not bring a double-decker bus.	a student did not bring a bus.	double-decker bus	bus	non-entailment
1715	a student did not bring a bus.	a student did not bring a shuttle bus.	entailment		
1716	a student did not bring a shuttle bus.	a student did not bring a bus.	shuttle bus	bus	non-entailment
1717	a worker is without a bus.	a worker is without a city bus.	entailment		
1718	a worker is without a city bus.	a worker is without a bus.	city bus	bus	non-entailment
1719	a worker is without a bus.	a worker is without a double-decker bus.	entailment		
1720	a worker is without a double-decker bus.	a worker is without a bus.	double-decker bus	bus	non-entailment
1721	a worker is without a bus.	a worker is without a shuttle bus.	entailment		
1722	a worker is without a shuttle bus.	a worker is without a bus.	shuttle bus	bus	non-entailment
1723	an athlete is missing a bus.	an athlete is missing a city bus.	entailment		
1724	an athlete is missing a city bus.	an athlete is missing a bus.	city bus	bus	non-entailment
1725	an athlete is missing a bus.	an athlete is missing a double-decker bus.	entailment		
1726	an athlete is missing a double-decker bus.	an athlete is missing a bus.	double-decker bus	bus	non-entailment
1727	an athlete is missing a bus.	an athlete is missing a shuttle bus.	entailment		
1728	an athlete is missing a shuttle bus.	an athlete is missing a bus.	shuttle bus	bus	non-entailment
1729	there is a man not wearing a train.	there is a man not wearing a freight train.	entailment		
1730	there is a man not wearing a freight train.	there is a man not wearing a train.	freight train	train	non-entailment
1731	there is a man not wearing a train.	there is a man not wearing a passenger train.	entailment		
1732	there is a man not wearing a passenger train.	there is a man not wearing a train.	passenger train	train	non-entailment
1733	there is a man not wearing a train.	there is a man not wearing a commuter train.	entailment		
1734	there is a man not wearing a commuter train.	there is a man not wearing a train.	commuter train	train	non-entailment
1735	a woman is not holding a train.	a woman is not holding a freight train.	entailment		
1736	a woman is not holding a freight train.	a woman is not holding a train.	freight train	train	non-entailment
1737	a woman is not holding a train.	a woman is not holding a passenger train.	entailment		
1738	a woman is not holding a passenger train.	a woman is not holding a train.	passenger train	train	non-entailment
1739	a woman is not holding a train.	a woman is not holding a commuter train.	entailment		
1740	a woman is not holding a commuter train.	a woman is not holding a train.	commuter train	train	non-entailment
1741	a child does not have a train.	a child does not have a freight train.	entailment		
1742	a child does not have a freight train.	a child does not have a train.	freight train	train	non-entailment
1743	a child does not have a train.	a child does not have a passenger train.	entailment		
1744	a child does not have a passenger train.	a child does not have a train.	passenger train	train	non-entailment
1745	a child does not have a train.	a child does not have a commuter train.	entailment		
1746	a child does not have a commuter train.	a child does not have a train.	commuter train	train	non-entailment
1747	a student did not bring a train.	a student did not bring a freight train.	entailment		
1748	a student did not bring a freight train.	a student did not bring a train.	freight train	train	non-entailment
1749	a student did not bring a train.	a student did not bring a passenger train.	entailment		
1750	a student did not bring a passenger train.	a student did not bring a train.	passenger train	train	non-entailment
1751	a student did not bring a train.	a student did not bring a commuter train.	entailment		
1752	a student did not bring a commuter train.	a student did not bring a train.	commuter train	train	non-entailment
1753	a worker is without a train.	a worker is without a freight train.	entailment		
1754	a worker is without a freight train.	a worker is without a train.	freight train	train	non-entailment
1755	a worker is without a train.	a worker is without a passenger train.	entailment		
1756	a worker is without a passenger train.	a worker is without a train.	passenger train	train	non-entailment
1757	a worker is without a train.	a worker is without a commuter train.	entailment		
1758	a worker is without a commuter train.	a worker is without a train.	commuter train	train	non-entailment
1759	an athlete is missing a train.	an athlete is missing a freight train.	entailment		
1760	an athlete is missing a freight train.	an athlete is missing a train.	freight train	train	non-entailment
1761	an athlete is missing a train.	an athlete is missing a passenger train.	entailment		
1762	an athlete is missing a passenger train.	an athlete is missing a train.	passenger train	train	non-entailment
1763	an athlete is missing a train.	an athlete is missing a commuter train.	entailment		
1764	an athlete is missing a commuter train.	an athlete is missing a train.	commuter train	train	non-entailment
1765	there is a man not wearing a boat.	there is a man not wearing a sailboat.	entailment		
1766	there is a man not wearing a sailboat.	there is a man not wearing a boat.	sailboat	boat	non-entailment
1767	there is a man not wearing a boat.	there is a man not wearing a motorboat.	entailment		
1768	there is a man not wearing a motorboat.	there is a man not wearing a boat.	motorboat	boat	non-entailment
1769	there is a man not wearing a boat.	there is a man not wearing a yacht.	entailment		
1770	there is a man not wearing a yacht.	there is a man not wearing a boat.	yacht	boat	non-entailment
1771	a woman is not holding a boat.	a woman is not holding a sailboat.	entailment		
1772	a woman is not holding a sailboat.	a woman is not holding a boat.	sailboat	boat	non-entailment
1773	a woman is not holding a boat.	a woman is not holding a motorboat.	entailment		
1774	a woman is not holding a motorboat.	a woman is not holding a boat.	motorboat	boat	non-entailment
1775	a woman is not holding a boat.	a woman is not holding a yacht.	entailment		
1776	a woman is not holding a yacht.	a woman is not holding a boat.	yacht	boat	non-entailment
1777	a child does not have a boat.	a child does not have a sailboat.	entailment		
1778	a child does not have a sailboat.	a child does not have a boat.	sailboat	boat	non-entailment
1779	a child does not have a boat.	a child does not have a motorboat.	entailment		
1780	a child does not have a motorboat.	a child does not have a boat.	motorboat	boat	non-entailment
1781	a child does not have a boat.	a child does not have a yacht.	entailment		
1782	a child does not have a yacht.	a child does not have a boat.	yacht	boat	non-entailment
1783	a student did not bring a boat.	a student did not bring a sailboat.	entailment		
1784	a student did not bring a sailboat.	a student did not bring a boat.	sailboat	boat	non-entailment
1785	a student did not bring a boat.	a student did not bring a motorboat.	entailment		
1786	a student did not bring a motorboat.	a student did not bring a boat.	motorboat	boat	non-entailment
1787	a student did not bring a boat.	a student did not bring a yacht.	entailment		
1788	a student did not bring a yacht.	a student did not bring a boat.	yacht	boat	non-entailment
1789	a worker is without a boat.	a worker is without a sailboat.	entailment		
1790	a worker is without a sailboat.	a worker is without a boat.	sailboat	boat	non-entailment
1791	a worker is without a boat.	a worker is without a motorboat.	entailment		
1792	a worker is without a motorboat.	a worker is without a boat.	motorboat	boat	non-entailment
1793	a worker is without a boat.	a worker is without a yacht.	entailment		
1794	a worker is without a yacht.	a worker is without a boat.	yacht	boat	non-entailment
1795	an athlete is missing a boat.	an athlete is missing a sailboat.	entailment		
1796	an athlete is missing a sailboat.	an athlete is missing a boat.	sailboat	boat	non-entailment
1797	an athlete is missing a boat.	an athlete is missing a motorboat.	entailment		
1798	an athlete is missing a motorboat.	an athlete is missing a boat.	motorboat	boat	non-entailment
1799	an athlete is missing a boat.	an athlete is missing a yacht.	entailment		
1800	an athlete is missing a yacht.	an athlete is missing a boat.	yacht	boat	non-entailment
1801	there is a man not wearing a stove.	there is a man not wearing a gas stove.	entailment		
1802	there is a man not wearing a gas stove.	there is a man not wearing a stove.	gas stove	stove	non-entailment
1803	there is a man not wearing a stove.	there is a man not wearing a electric stove.	entailment		
1804	there is a man not wearing a electric stove.	there is a man not wearing a stove.	electric stove	stove	non-entailment
1805	there is a man not wearing a stove.	there is a man not wearing a induction stove.	entailment		
1806	there is a man not wearing a induction stove.	there is a man not wearing a stove.	induction stove	stove	non-entailment
1807	a woman is not holding a stove.	a woman is not holding a gas stove.	entailment		
1808	a woman is not holding a gas stove.	a woman is not holding a stove.	gas stove	stove	non-entailment
1809	a woman is not holding a stove.	a woman is not holding a electric stove.	entailment		
1810	a woman is not holding a electric stove.	a woman is not holding a stove.	electric stove	stove	non-entailment
1811	a woman is not holding a stove.	a woman is not holding a induction stove.	entailment		
1812	a woman is not holding a induction stove.	a woman is not holding a stove.	induction stove	stove	non-entailment
1813	a child does not have a stove.	a child does not have a gas stove.	entailment		
1814	a child does not have a gas stove.	a child does not have a stove.	gas stove	stove	non-entailment
1815	a child does not have a stove.	a child does not have a electric stove.	entailment		
1816	a child does not have a electric stove.	a child does not have a stove.	electric stove	stove	non-entailment
1817	a child does not have a stove.	a child does not have a induction stove.	entailment		
1818	a child does not have a induction stove.	a child does not have a stove.	induction stove	stove	non-entailment
1819	a student did not bring a stove.	a student did not bring a gas stove.	entailment		
1820	a student did not bring a gas stove.	a student did not bring a stove.	gas stove	stove	non-entailment
1821	a student did not bring a stove.	a student did not bring a electric stove.	entailment		
1822	a student did not bring a electric stove.	a student did not bring a stove.	electric stove	stove	non-entailment
1823	a student did not bring a stove.	a student did not bring a induction stove.	entailment		
1824	a student did not bring a induction stove.	a student did not bring a stove.	induction stove	stove	non-entailment
1825	a worker is without a stove.	a worker is without a gas stove.	entailment		
1826	a worker is without a gas stove.	a worker is without a stove.	gas stove	stove	non-entailment
1827	a worker is without a stove.	a worker is without a electric stove.	entailment		
1828	a worker is without a electric stove.	a worker is without a stove.	electric stove	stove	non-entailment
1829	a worker is without a stove.	a worker is without a induction stove.	entailment		
1830	a worker is without a induction stove.	a worker is without a stove.	induction stove	stove	non-entailment
1831	an athlete is missing a stove.	an athlete is missing a gas stove.	entailment		
1832	an athlete is missing a gas stove.	an athlete is missing a stove.	gas stove	stove	non-entailment
1833	an athlete is missing a stove.	an athlete is missing a electric stove.	entailment		
1834	an athlete is missing a electric stove.	an athlete is missing a stove.	electric stove	stove	non-entailment
1835	an athlete is missing a stove.	an athlete is missing a induction stove.	entailment		
1836	an athlete is missing a induction stove.	an athlete is missing a stove.	induction stove	stove	non-entailment
1837	there is a man not wearing a microwave.	there is a man not wearing a countertop microwave.	entailment		
1838	there is a man not wearing a countertop microwave.	there is a man not wearing a microwave.	countertop microwave	microwave	non-entailment
1839	there is a man not wearing a microwave.	there is a man not wearing a built-in microwave.	entailment		
1840	there is a man not wearing a built-in microwave.	there is a man not wearing a microwave.	built-in microwave	microwave	non-entailment
1841	there is a man not wearing a microwave.	there is a man not wearing a convection microwave.	entailment		
1842	there is a man not wearing a convection microwave.	there is a man not wearing a microwave.	convection microwave	microwave	non-entailment
1843	a woman is not holding a microwave.	a woman is not holding a countertop microwave.	entailment		
1844	a woman is not holding a countertop microwave.	a woman is not holding a microwave.	countertop microwave	microwave	non-entailment
1845	a woman is not holding a microwave.	a woman is not holding a built-in microwave.	entailment		
1846	a woman is not holding a built-in microwave.	a woman is not holding a microwave.	built-in microwave	microwave	non-entailment
1847	a woman is not holding a microwave.	a woman is not holding a convection microwave.	entailment		
1848	a woman is not holding a convection microwave.	a woman is not holding a microwave.	convection microwave	microwave	non-entailment
1849	a child does not have a microwave.	a child does not have a countertop microwave.	entailment		
1850	a child does not have a countertop microwave.	a child does not have a microwave.	countertop microwave	microwave	non-entailment
1851	a child does not have a microwave.	a child does not have a built-in microwave.	entailment		
1852	a child does not have a built-in microwave.	a child does not have a microwave.	built-in microwave	microwave	non-entailment
1853	a child does not have a microwave.	a child does not have a convection microwave.	entailment		
1854	a child does not have a convection microwave.	a child does not have a microwave.	convection microwave	microwave	non-entailment
1855	a student did not bring a microwave.	a student did not bring a countertop microwave.	entailment		
1856	a student did not bring a countertop microwave.	a student did not bring a microwave.	countertop microwave	microwave	non-entailment
1857	a student did not bring a microwave.	a student did not bring a built-in microwave.	entailment		
1858	a student did not bring a built-in microwave.	a student did not bring a microwave.	built-in microwave	microwave	non-entailment
1859	a student did not bring a microwave.	a student did not bring a convection microwave.	entailment		
1860	a student did not bring a convection microwave.	a student did not bring a microwave.	convection microwave	microwave	non-entailment
1861	a worker is without a microwave.	a worker is without a countertop microwave.	entailment		
1862	a worker is without a countertop microwave.	a worker is without a microwave.	countertop microwave	microwave	non-entailment
1863	a worker is without a microwave.	a worker is without a built-in microwave.	entailment		
1864	a worker is without a built-in microwave.	a worker is without a microwave.	built-in microwave	microwave	non-entailment
1865	a worker is without a microwave.	a worker is without a convection microwave.	entailment		
1866	a worker is without a convection microwave.	a worker is without a microwave.	convection microwave	microwave	non-entailment
1867	an athlete is missing a microwave.	an athlete is missing a countertop microwave.	entailment		
1868	an athlete is missing a countertop microwave.	an athlete is missing a microwave.	countertop microwave	microwave	non-entailment
1869	an athlete is missing a microwave.	an athlete is missing a built-in microwave.	entailment		
1870	an athlete is missing a built-in microwave.	an athlete is missing a microwave.	built-in microwave	microwave	non-entailment
1871	an athlete is missing a microwave.	an athlete is missing a convection microwave.	entailment		
1872	an athlete is missing a convection microwave.	an athlete is missing a microwave.	convection microwave	microwave	non-entailment
1873	there is a man not wearing a television.	there is a man not wearing a smart TV.	entailment		
1874	there is a man not wearing a smart TV.	there is a man not wearing a television.	smart TV	television	non-entailment
1875	there is a man not wearing a television.	there is a man not wearing a LED TV.	entailment		
1876	there is a man not wearing a LED TV.	there is a man not wearing a television.	LED TV	television	non-entailment
1877	there is a man not wearing a television.	there is a man not wearing a OLED TV.	entailment		
1878	there is a man not wearing a OLED TV.	there is a man not wearing a television.	OLED TV	television	non-entailment
1879	a woman is not holding a television.	a woman is not holding a smart TV.	entailment		
1880	a woman is not holding a smart TV.	a woman is not holding a television.	smart TV	television	non-entailment
1881	a woman is not holding a television.	a woman is not holding a LED TV.	entailment		
1882	a woman is not holding a LED TV.	a woman is not holding a television.	LED TV	television	non-entailment
1883	a woman is not holding a television.	a woman is not holding a OLED TV.	entailment		
1884	a woman is not holding a OLED TV.	a woman is not holding a television.	OLED TV	television	non-entailment
1885	a child does not have a television.	a child does not have a smart TV.	entailment		
1886	a child does not have a smart TV.	a child does not have a television.	smart TV	television	non-entailment
1887	a child does not have a television.	a child does not have a LED TV.	entailment		
1888	a child does not have a LED TV.	a child does not have a television.	LED TV	television	non-entailment
1889	a child does not have a television.	a child does not have a OLED TV.	entailment		
1890	a child does not have a OLED TV.	a child does not have a television.	OLED TV	television	non-entailment
1891	a student did not bring a television.	a student did not bring a smart TV.	entailment		
1892	a student did not bring a smart TV.	a student did not bring a television.	smart TV	television	non-entailment
1893	a student did not bring a television.	a student did not bring a LED TV.	entailment		
1894	a student did not bring a LED TV.	a student did not bring a television.	LED TV	television	non-entailment
1895	a student did not bring a television.	a student did not bring a OLED TV.	entailment		
1896	a student did not bring a OLED TV.	a student did not bring a television.	OLED TV	television	non-entailment
1897	a worker is without a television.	a worker is without a smart TV.	entailment		
1898	a worker is without a smart TV.	a worker is without a television.	smart TV	television	non-entailment
1899	a worker is without a television.	a worker is without a LED TV.	entailment		
1900	a worker is without a LED TV.	a worker is without a television.	LED TV	television	non-entailment
1901	a worker is without a television.	a worker is without a OLED TV.	entailment		
1902	a worker is without a OLED TV.	a worker is without a television.	OLED TV	television	non-entailment
1903	an athlete is missing a television.	an athlete is missing a smart TV.	entailment		
1904	an athlete is missing a smart TV.	an athlete is missing a television.	smart TV	television	non-entailment
1905	an athlete is missing a television.	an athlete is missing a LED TV.	entailment		
1906	an athlete is missing a LED TV.	an athlete is missing a television.	LED TV	television	non-entailment
1907	an athlete is missing a television.	an athlete is missing a OLED TV.	entailment		
1908	an athlete is missing a OLED TV.	an athlete is missing a television.	OLED TV	television	non-entailment
1909	there is a man not wearing a monitor.	there is a man not wearing a computer monitor.	entailment		
1910	there is a man not wearing a computer monitor.	there is a man not wearing a monitor.	computer monitor	monitor	non-entailment
1911	there is a man not wearing a monitor.	there is a man not wearing a gaming monitor.	entailment		
1912	there is a man not wearing a gaming monitor.	there is a man not wearing a monitor.	gaming monitor	monitor	non-entailment
1913	there is a man not wearing a monitor.	there is a man not wearing a ultrawide monitor.	entailment		
1914	there is a man not wearing a ultrawide monitor.	there is a man not wearing a monitor.	ultrawide monitor	monitor	non-entailment
1915	a woman is not holding a monitor.	a woman is not holding a computer monitor.	entailment		
1916	a woman is not holding a computer monitor.	a woman is not holding a monitor.	computer monitor	monitor	non-entailment
1917	a woman is not holding a monitor.	a woman is not holding a gaming monitor.	entailment		
